row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
28,funnel,0,bucketed,last_depth,64,256,4,2,0.6332679390907288,0.508212573826313,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,3,0.6751670986413956,0.5189059525728226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,4,0.6711191087961197,0.5193088576197624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,5,0.6809733957052231,0.5050580278038979,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,6,0.667633906006813,0.5259623154997826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,7,0.6527731493115425,0.4802665337920189,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,8,0.6705886498093605,0.5156557038426399,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,9,0.6728701144456863,0.5589251294732094,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,10,0.6640850827097893,0.5056057274341583,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,11,0.6456256434321404,0.5127150937914848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,12,0.6633829548954964,0.5343122780323029,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,13,0.6232105493545532,0.47978824377059937,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,14,0.6841162517666817,0.5049516335129738,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,15,0.8442719280719757,0.4963044822216034,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,16,0.7089340090751648,0.565690204501152,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,17,0.667571060359478,0.5225260034203529,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,18,0.6286930814385414,0.5563226044178009,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,19,0.6128084287047386,0.5301045775413513,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,20,0.7222161144018173,0.5056193098425865,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,21,0.6237390115857124,0.5131444931030273,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,22,0.6978809386491776,0.5480949655175209,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,23,0.6639989539980888,0.5261198580265045,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,24,0.6912127584218979,0.5245945677161217,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,25,0.6363890916109085,0.5845093578100204,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,26,0.693283200263977,0.5918902307748795,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,27,0.681734599173069,0.5932265073060989,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,28,0.6678296029567719,0.5989503040909767,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
28,funnel,0,bucketed,last_depth,64,256,4,29,0.6385764479637146,0.5933892875909805,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,0,0.7580421343445778,0.5840748846530914,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,1,0.6529616639018059,0.5692236870527267,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,2,0.6312795653939247,0.508212573826313,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,3,0.6734239310026169,0.5189059525728226,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,4,0.5959695428609848,0.5193088576197624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,5,0.6907758861780167,0.5050580278038979,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,6,0.6427981853485107,0.5259623154997826,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,7,0.6575395837426186,0.4802665337920189,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,8,0.6464185938239098,0.5156557038426399,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,9,0.6446661725640297,0.5589251294732094,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,10,0.6407095789909363,0.5056057274341583,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,11,0.5924744009971619,0.5127150937914848,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,12,0.6978389844298363,0.5343122780323029,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,13,0.6561110094189644,0.47978824377059937,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,14,0.6437747702002525,0.5049516335129738,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,15,0.6471776068210602,0.4963044822216034,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,16,0.6338537856936455,0.565690204501152,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,17,0.649188369512558,0.5225260034203529,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,18,0.63383848965168,0.5563226044178009,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,19,0.6921844035387039,0.5301045775413513,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,20,0.6761146709322929,0.5056193098425865,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,21,0.697599969804287,0.5131444931030273,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,22,0.6758953705430031,0.5480949655175209,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,23,0.6203000620007515,0.5261198580265045,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,24,0.609807163476944,0.5245945677161217,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,25,0.6433109492063522,0.5845093578100204,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,26,0.6615271344780922,0.5918902307748795,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,27,0.657536692917347,0.5932265073060989,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,28,0.6503136679530144,0.5989503040909767,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
29,funnel,0,bucketed,last_depth,128,256,4,29,0.6408956423401833,0.5933892875909805,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,0,0.6604893356561661,0.6604893356561661,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,1,0.621423102915287,0.621423102915287,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,2,0.6557470411062241,0.6557470411062241,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,3,0.6525113508105278,0.6525113508105278,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,4,0.6854565814137459,0.6854565814137459,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,5,0.6211901232600212,0.6211901232600212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,6,0.6047318652272224,0.6047318652272224,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,7,0.6660471484065056,0.6660471484065056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,8,0.6864508017897606,0.6864508017897606,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,9,0.6617941707372665,0.6617941707372665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,10,0.672830618917942,0.672830618917942,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,11,0.6948198303580284,0.6948198303580284,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,12,0.7863524407148361,0.7863524407148361,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,13,0.7214987128973007,0.7214987128973007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,14,0.7454183921217918,0.7454183921217918,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,15,0.6724566593766212,0.6724566593766212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,16,0.7026123553514481,0.7026123553514481,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,17,0.7009725570678711,0.7009725570678711,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,18,0.692615307867527,0.692615307867527,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,19,0.6816709637641907,0.6816709637641907,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,20,0.7345319092273712,0.7345319092273712,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,21,0.6530976444482803,0.6530976444482803,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,22,0.7450786903500557,0.7450786903500557,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,23,0.6898986771702766,0.6898986771702766,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,24,0.678903304040432,0.678903304040432,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,25,0.6640777364373207,0.6640777364373207,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,26,0.7014404609799385,0.7014404609799385,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,27,0.7001080214977264,0.7001080214977264,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,28,0.6735009402036667,0.6735009402036667,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
30,funnel,1,monolithic,monolithic,0,256,4,29,0.6158230826258659,0.6158230826258659,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,0,0.6750810891389847,0.6604893356561661,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,1,0.7450523003935814,0.621423102915287,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,2,0.7739310786128044,0.6557470411062241,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,3,0.7244542688131332,0.6525113508105278,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,4,0.7413981035351753,0.6854565814137459,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,5,0.7806858122348785,0.6211901232600212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,6,0.7443640977144241,0.6047318652272224,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,7,0.7630523815751076,0.6660471484065056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,8,0.7503189891576767,0.6864508017897606,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,9,0.7412051931023598,0.6617941707372665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,10,0.7063986137509346,0.672830618917942,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,11,0.7217937111854553,0.6948198303580284,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,12,0.7974269464612007,0.7863524407148361,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,13,0.7666025683283806,0.7214987128973007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,14,0.7658974379301071,0.7454183921217918,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,15,0.7441873401403427,0.6724566593766212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,16,0.783186748623848,0.7026123553514481,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,17,0.7708991914987564,0.7009725570678711,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,18,0.7856185808777809,0.692615307867527,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,19,0.6775986924767494,0.6816709637641907,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,20,0.7272550091147423,0.7345319092273712,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,21,0.8083146587014198,0.6530976444482803,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,22,0.8209883347153664,0.7450786903500557,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,23,0.7766277864575386,0.6898986771702766,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,24,0.9338601008057594,0.678903304040432,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,25,0.8692147135734558,0.6640777364373207,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,26,0.7718363478779793,0.7014404609799385,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,27,0.73721644282341,0.7001080214977264,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,28,0.8135749399662018,0.6735009402036667,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
31,funnel,1,bucketed,history,64,256,4,29,0.8116608038544655,0.6158230826258659,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,0,0.7232557758688927,0.6604893356561661,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,1,0.6786552667617798,0.621423102915287,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,2,0.7358503863215446,0.6557470411062241,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,3,0.6843219846487045,0.6525113508105278,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,4,0.7422782704234123,0.6854565814137459,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,5,0.7141135185956955,0.6211901232600212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,6,0.66818568110466,0.6047318652272224,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,7,0.7057835459709167,0.6660471484065056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,8,0.780363529920578,0.6864508017897606,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,9,0.6924165710806847,0.6617941707372665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,10,0.7196614965796471,0.672830618917942,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,11,0.7910598143935204,0.6948198303580284,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,12,0.70213982462883,0.7863524407148361,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,13,0.7377021312713623,0.7214987128973007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,14,0.7193445861339569,0.7454183921217918,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,15,0.8880192115902901,0.6724566593766212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,16,0.8160929977893829,0.7026123553514481,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,17,0.8310583755373955,0.7009725570678711,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,18,0.8722600266337395,0.692615307867527,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,19,0.89238490909338,0.6816709637641907,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,20,0.7326174899935722,0.7345319092273712,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,21,0.7628788948059082,0.6530976444482803,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,22,0.7008678615093231,0.7450786903500557,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,23,0.8255847245454788,0.6898986771702766,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,24,0.9239204227924347,0.678903304040432,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,25,0.9076716676354408,0.6640777364373207,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,26,0.8941516876220703,0.7014404609799385,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,27,0.8273086547851562,0.7001080214977264,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,28,0.8849465101957321,0.6735009402036667,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
32,funnel,1,bucketed,history,128,256,4,29,0.8947171866893768,0.6158230826258659,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,0,0.9987466335296631,0.6604893356561661,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,1,0.9530029147863388,0.621423102915287,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,2,0.9612449705600739,0.6557470411062241,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,3,0.959735780954361,0.6525113508105278,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,4,1.0100286677479744,0.6854565814137459,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,5,0.9299182370305061,0.6211901232600212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,6,0.8766881003975868,0.6047318652272224,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,7,0.9083609357476234,0.6660471484065056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,8,0.9723513796925545,0.6864508017897606,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,9,0.9213727042078972,0.6617941707372665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,10,0.9783529117703438,0.672830618917942,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,11,1.027215026319027,0.6948198303580284,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,12,0.9524444565176964,0.7863524407148361,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,13,0.9941514655947685,0.7214987128973007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,14,0.9442707151174545,0.7454183921217918,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,15,0.8735046163201332,0.6724566593766212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,16,0.8485777899622917,0.7026123553514481,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,17,0.8825580924749374,0.7009725570678711,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,18,0.87633416056633,0.692615307867527,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,19,0.9561483561992645,0.6816709637641907,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,20,1.040293149650097,0.7345319092273712,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,21,0.9535036459565163,0.6530976444482803,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,22,1.0457517430186272,0.7450786903500557,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,23,0.9770469665527344,0.6898986771702766,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,24,0.9461405277252197,0.678903304040432,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,25,0.926718182861805,0.6640777364373207,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,26,1.0416923016309738,0.7014404609799385,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,27,1.0345915779471397,0.7001080214977264,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,28,1.1582295149564743,0.6735009402036667,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
33,funnel,1,bucketed,last_depth,64,256,4,29,1.1938078105449677,0.6158230826258659,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,0,1.2436701953411102,0.6604893356561661,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,1,1.2198946177959442,0.621423102915287,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,2,1.1531472280621529,0.6557470411062241,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,3,1.1110851168632507,0.6525113508105278,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,4,1.13668891787529,0.6854565814137459,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,5,1.306099496781826,0.6211901232600212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,6,1.17526163905859,0.6047318652272224,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,7,1.108898475766182,0.6660471484065056,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,8,1.2122747227549553,0.6864508017897606,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,9,1.0792343765497208,0.6617941707372665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,10,1.0982608795166016,0.672830618917942,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,11,1.1758779734373093,0.6948198303580284,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,12,0.9586748406291008,0.7863524407148361,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,13,0.815775640308857,0.7214987128973007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,14,0.833003543317318,0.7454183921217918,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
34,funnel,1,bucketed,last_depth,128,256,4,15,0.8525005504488945,0.6724566593766212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
