step,chain,dim_0,dim_1,dim_2,dim_3
1,0,-0.16688832640647888,-0.5538325309753418,0.06806015968322754,-0.1394779235124588
1,1,0.4575868844985962,0.1333886831998825,0.03179255872964859,0.09159525483846664
1,2,-0.21450969576835632,0.0038055777549743652,0.19861924648284912,-0.22268640995025635
1,3,0.033200956881046295,0.08343464881181717,0.019901646301150322,-0.20038670301437378
1,4,-0.47145530581474304,0.21278145909309387,0.12984013557434082,-0.08203322440385818
1,5,-0.05969627574086189,0.1503680944442749,0.12214364111423492,-0.09011201560497284
1,6,-0.34986191987991333,-0.07666125893592834,-0.20897513628005981,0.1356590986251831
1,7,0.5364470481872559,-0.03691278398036957,-0.6589564085006714,0.23430854082107544
