benchmark,model,seed,scheduler_mode,scheduler_label,is_analysis_upper_bound,bucket_size,num_chains,dimension,num_steps,step_size,max_tree_depth,predictor_beta,t_mono,t_mode,speedup,padding_ratio,padding_count,mean_predictor_abs_error,mean_bucket_realized_max,mean_sum_bucket_realized_max,mean_global_realized_max,bucket_max_over_global_max,total_leapfrog_count,divergence_count,max_realized_tree_depth,executed_lane_steps,monolithic_executed_lane_steps,executed_work_ratio,oracle_plan_executed_lane_steps,oracle_plan_executed_work_ratio,hvp_overhead_seconds,hvp_call_count,timing_breakdown_enabled,timing_cold_run_seconds,timing_cold_compile_seconds,timing_warm_iteration_seconds,timing_planner_seconds,timing_executor_seconds,timing_gather_seconds,timing_scatter_seconds,timing_hvp_seconds,timing_total_profiled_seconds,timing_unattributed_seconds,timing_profiler_marker_count,timing_gather_scatter_seconds,timing_non_executor_overhead_seconds,timing_dominant_warm_component,timing_dominant_warm_component_seconds
oracle_gap,funnel,0,monolithic,monolithic,False,0,512,32,8,0.03,8,0.9,0.9171433746814728,0.9171433746814728,1.0,0.0,0,0.0,7.5,7.5,7.5,1.0,233900,0,8,813056,813056,1.0,813056,1.0,0.0,0,True,4.009830132126808,3.0926867574453354,0.9171433746814728,0.0,0.9171433746814728,0.0,0.0,0.0,0.9171433746814728,0.0,0,0.0,0.0,executor,0.9171433746814728
oracle_gap,funnel,0,history,history,False,64,512,32,8,0.03,8,0.9,0.9171433746814728,0.7821745052933693,1.1725559558317245,0.0,0,3.457287236873526,6.828125,54.625,7.5,7.283333333333333,233900,0,8,493248,813056,0.6066593198992444,308736,0.3797229219143577,0.0,0,True,3.1829789578914642,2.400804452598095,0.7821745052933693,0.03238220512866974,0.7800599709153175,0.0016681849956512451,0.008565813302993774,0.0,0.8226761743426323,0.0,0,0.01023399829864502,0.04261620342731476,executor,0.7800599709153175
oracle_gap,funnel,0,history,history,False,128,512,32,8,0.03,8,0.9,0.9171433746814728,0.7133717909455299,1.2856456988099518,0.0,0,3.457287236873526,6.96875,27.875,7.5,3.716666666666667,233900,0,8,547200,813056,0.6730163727959698,376320,0.4628463476070529,0.0,0,True,2.892618142068386,2.179246351122856,0.7133717909455299,0.029966942965984344,0.6064514666795731,0.0015389397740364075,0.008179590106010437,0.0,0.6461369395256042,0.06723485141992569,0,0.009718529880046844,0.10692032426595688,executor,0.6064514666795731
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,512,32,8,0.03,8,0.9,0.9171433746814728,0.8488124385476112,1.0805018082095752,0.0,0,0.85205078125,6.828125,54.625,7.5,7.283333333333333,233900,0,8,493312,813056,0.6067380352644837,308736,0.3797229219143577,0.0,0,True,0.8043617010116577,0.0,0.8488124385476112,0.03607276827096939,0.7538624405860901,0.0017500072717666626,0.008816644549369812,0.0,0.800501860678196,0.04831057786941528,0,0.010566651821136475,0.09494999796152115,executor,0.7538624405860901
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,512,32,8,0.03,8,0.9,0.9171433746814728,0.7777886539697647,1.179167849775712,0.0,0,0.85205078125,6.96875,27.875,7.5,3.716666666666667,233900,0,8,547328,813056,0.6731738035264484,376320,0.4628463476070529,0.0,0,True,0.9224117174744606,0.1446230635046959,0.7777886539697647,0.031608521938323975,0.6691761538386345,0.001612827181816101,0.008811108767986298,0.0,0.7112086117267609,0.06658004224300385,0,0.010423935949802399,0.10861250013113022,executor,0.6691761538386345
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,512,32,8,0.03,8,0.9,0.9171433746814728,0.5003425478935242,1.8330309475832272,0.0,0,0.0,6.0,48.0,7.5,6.4,233900,0,8,308736,813056,0.3797229219143577,308736,0.3797229219143577,0.0,0,True,0.6193535849452019,0.1190110370516777,0.5003425478935242,0.03313106298446655,0.39437562972307205,0.0015489757061004639,0.008673720061779022,0.0,0.4377293884754181,0.06261315941810608,0,0.010222695767879486,0.10596691817045212,executor,0.39437562972307205
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,128,512,32,8,0.03,8,0.9,0.9171433746814728,0.5357299968600273,1.7119507588840488,0.0,0,0.0,6.21875,24.875,7.5,3.316666666666667,233900,0,8,376320,813056,0.4628463476070529,376320,0.4628463476070529,0.0,0,True,0.6616778671741486,0.12594787031412125,0.5357299968600273,0.030396930873394012,0.4344276040792465,0.001416809856891632,0.008273139595985413,0.0,0.4745144844055176,0.061215512454509735,0,0.009689949452877045,0.10130239278078079,executor,0.4344276040792465
