row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
9,eight_schools_centered,1,bucketed,none,128,512,10,0,1.790133461356163,1.840473733842373,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,1,1.7931333780288696,1.864223763346672,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,2,1.818413868546486,1.843453735113144,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,3,1.809401199221611,1.8885375335812569,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,4,1.8014483153820038,1.8476717472076416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,5,1.848649449646473,1.893821932375431,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,6,1.8077776208519936,1.763687938451767,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,7,1.8165741264820099,1.8241894990205765,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,8,1.8506316393613815,1.7712404876947403,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,9,1.8807267397642136,1.8172182887792587,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,10,1.7845898121595383,1.8511916399002075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,11,1.9294672831892967,1.7967983037233353,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,12,1.8366162478923798,1.7989099621772766,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,13,1.8741051629185677,1.866180270910263,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,14,1.8297858908772469,1.797850951552391,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,15,1.791320726275444,1.8283249586820602,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,16,1.8238502889871597,1.844935655593872,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,17,1.7994021400809288,1.802898421883583,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,18,1.8290484473109245,1.8094345778226852,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,19,1.8741292506456375,1.7686257809400558,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,20,1.8802084624767303,1.8477138504385948,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,21,1.8450445532798767,1.8838142231106758,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,22,1.95426407456398,1.899252988398075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,23,1.83927870541811,1.8420203551650047,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,24,1.8889457657933235,1.9511229023337364,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,25,2.2026434540748596,1.8846334293484688,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,26,2.0011985674500465,1.8851338922977448,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,27,1.9945414289832115,1.9116013869643211,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,28,1.8968846574425697,1.9441240280866623,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,eight_schools_centered,1,bucketed,none,128,512,10,29,1.9003171026706696,1.900122545659542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,0,1.998342402279377,1.840473733842373,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,1,1.9808805584907532,1.864223763346672,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,2,2.096280224621296,1.843453735113144,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,3,1.9652542546391487,1.8885375335812569,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,4,2.21092738956213,1.8476717472076416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,5,2.111398160457611,1.893821932375431,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,6,2.172960288822651,1.763687938451767,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,7,2.054979458451271,1.8241894990205765,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,8,2.107699029147625,1.7712404876947403,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,9,2.0068748742341995,1.8172182887792587,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,10,1.99314334243536,1.8511916399002075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,11,1.9771240204572678,1.7967983037233353,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,12,2.053329899907112,1.7989099621772766,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,13,1.976047083735466,1.866180270910263,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,14,2.072409376502037,1.797850951552391,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,15,2.393328920006752,1.8283249586820602,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,16,2.340341232717037,1.844935655593872,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,17,2.2381915375590324,1.802898421883583,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,18,2.143778473138809,1.8094345778226852,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,19,2.155794009566307,1.7686257809400558,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,20,2.186890296638012,1.8477138504385948,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,21,2.1398351415991783,1.8838142231106758,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,22,2.1456764489412308,1.899252988398075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,23,1.907748982310295,1.8420203551650047,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,24,2.042922720313072,1.9511229023337364,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,25,2.1514881402254105,1.8846334293484688,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,26,2.0449550300836563,1.8851338922977448,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,27,1.8850696682929993,1.9116013869643211,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,28,1.975204661488533,1.9441240280866623,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,eight_schools_centered,1,bucketed,history,64,512,10,29,2.066800929605961,1.900122545659542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,0,1.9475950300693512,1.840473733842373,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,1,2.0576212406158447,1.864223763346672,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,2,2.0151366367936134,1.843453735113144,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,3,2.0297054797410965,1.8885375335812569,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,4,1.9193107187747955,1.8476717472076416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,5,1.8526598289608955,1.893821932375431,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,6,1.8380331173539162,1.763687938451767,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,7,1.8890728428959846,1.8241894990205765,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,8,1.7881938740611076,1.7712404876947403,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,9,1.8211579769849777,1.8172182887792587,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,10,1.8433550968766212,1.8511916399002075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,11,1.8054261803627014,1.7967983037233353,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,12,1.8050965145230293,1.7989099621772766,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,13,1.7767545506358147,1.866180270910263,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,14,1.8080878630280495,1.797850951552391,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,15,1.779841423034668,1.8283249586820602,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,16,1.862331546843052,1.844935655593872,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,17,1.8416252955794334,1.802898421883583,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,18,1.9077222719788551,1.8094345778226852,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,19,1.8780352547764778,1.7686257809400558,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,20,1.891772098839283,1.8477138504385948,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,21,1.8806000277400017,1.8838142231106758,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,22,1.9350217506289482,1.899252988398075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,23,1.9016767218708992,1.8420203551650047,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,24,1.8759684562683105,1.9511229023337364,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,25,1.9177576526999474,1.8846334293484688,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,26,1.879844792187214,1.8851338922977448,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,27,1.8483209684491158,1.9116013869643211,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,28,1.8626942858099937,1.9441240280866623,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,eight_schools_centered,1,bucketed,history,128,512,10,29,1.8909552246332169,1.900122545659542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,0,2.337417349219322,1.840473733842373,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,1,2.10114399343729,1.864223763346672,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,2,2.196803204715252,1.843453735113144,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,3,1.9980705976486206,1.8885375335812569,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,4,2.0028160586953163,1.8476717472076416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,5,2.0833320766687393,1.893821932375431,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,6,1.974918581545353,1.763687938451767,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,7,2.1416154727339745,1.8241894990205765,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,8,2.052160121500492,1.7712404876947403,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,9,2.052817791700363,1.8172182887792587,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,10,1.9935569241642952,1.8511916399002075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,11,2.009355790913105,1.7967983037233353,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,12,2.1509719789028168,1.7989099621772766,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,13,1.9702878147363663,1.866180270910263,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,14,2.0311539620161057,1.797850951552391,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,15,2.143374726176262,1.8283249586820602,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,16,1.9939217120409012,1.844935655593872,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,17,1.9710742384195328,1.802898421883583,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,18,2.1528032794594765,1.8094345778226852,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,19,2.088536076247692,1.7686257809400558,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,20,2.1569565311074257,1.8477138504385948,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,21,2.2976895198225975,1.8838142231106758,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,22,2.649802953004837,1.899252988398075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,23,2.889415353536606,1.8420203551650047,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,24,2.8540014773607254,1.9511229023337364,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,25,2.6336453780531883,1.8846334293484688,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,26,2.21567315608263,1.8851338922977448,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,27,2.0970985665917397,1.9116013869643211,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,28,1.8918020948767662,1.9441240280866623,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,eight_schools_centered,1,bucketed,last_depth,64,512,10,29,2.0070594176650047,1.900122545659542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,0,1.7953521460294724,1.840473733842373,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,1,1.8481638506054878,1.864223763346672,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,2,1.7879906743764877,1.843453735113144,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,3,1.79049351811409,1.8885375335812569,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,4,1.7606358081102371,1.8476717472076416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,5,1.806992344558239,1.893821932375431,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,6,1.8779072165489197,1.763687938451767,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,7,1.7939118444919586,1.8241894990205765,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,8,1.8023231476545334,1.7712404876947403,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,9,1.7956029325723648,1.8172182887792587,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,10,1.7330762073397636,1.8511916399002075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,11,1.8224301263689995,1.7967983037233353,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,12,1.8318087235093117,1.7989099621772766,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,13,1.7637577280402184,1.866180270910263,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,14,1.8141393885016441,1.797850951552391,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,15,1.8023459613323212,1.8283249586820602,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,16,1.8286529630422592,1.844935655593872,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,17,1.8308316841721535,1.802898421883583,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,18,1.8795948773622513,1.8094345778226852,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,19,1.8696008995175362,1.7686257809400558,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,20,1.7972614467144012,1.8477138504385948,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,21,1.747989982366562,1.8838142231106758,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,22,1.841927893459797,1.899252988398075,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,23,1.79569211602211,1.8420203551650047,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,24,1.8781976625323296,1.9511229023337364,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,25,1.9170310646295547,1.8846334293484688,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,26,1.8745198920369148,1.8851338922977448,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,27,1.8776866868138313,1.9116013869643211,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,28,1.8108882158994675,1.9441240280866623,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,eight_schools_centered,1,bucketed,last_depth,128,512,10,29,1.8293696641921997,1.900122545659542,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,0,1.9676829427480698,1.9676829427480698,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,1,2.005157969892025,2.005157969892025,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,2,1.8975848034024239,1.8975848034024239,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,3,1.9896862879395485,1.9896862879395485,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,4,1.9119082763791084,1.9119082763791084,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,5,1.9143573939800262,1.9143573939800262,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,6,1.964074082672596,1.964074082672596,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,7,1.9828227832913399,1.9828227832913399,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,8,2.025393173098564,2.025393173098564,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,9,2.007618375122547,2.007618375122547,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,10,1.9527605324983597,1.9527605324983597,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,11,2.0815289840102196,2.0815289840102196,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,12,2.1357265636324883,2.1357265636324883,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,13,2.0030604898929596,2.0030604898929596,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,14,2.0079485327005386,2.0079485327005386,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,15,2.013997420668602,2.013997420668602,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,16,1.9790801629424095,1.9790801629424095,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,17,1.9551386460661888,1.9551386460661888,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,18,2.0526773184537888,2.0526773184537888,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,19,1.9728137403726578,1.9728137403726578,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,20,2.009993255138397,2.009993255138397,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,21,1.9386239126324654,1.9386239126324654,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,22,1.900809958577156,1.900809958577156,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,23,2.037321150302887,2.037321150302887,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,24,2.023524761199951,2.023524761199951,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,25,1.9918839558959007,1.9918839558959007,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,26,2.001993454992771,2.001993454992771,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,27,1.9877118915319443,1.9877118915319443,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,28,1.931570254266262,1.931570254266262,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,eight_schools_centered,2,monolithic,monolithic,0,512,10,29,1.9312974736094475,1.9312974736094475,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,0,2.133606866002083,1.9676829427480698,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,1,1.9447835385799408,2.005157969892025,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,eight_schools_centered,2,bucketed,none,64,512,10,2,2.085157074034214,1.8975848034024239,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
