row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
8,funnel,1,bucketed,none,64,512,4,24,1.5789840146899223,1.2938042730093002,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,25,1.5306722298264503,1.1849808171391487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,26,1.4805811047554016,1.0186468437314034,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,27,1.4907134175300598,1.0177151933312416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,28,1.4266639947891235,0.9862065985798836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
8,funnel,1,bucketed,none,64,512,4,29,1.6016662865877151,0.9528091251850128,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,0,1.469894528388977,1.0435990765690804,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,1,1.4875594228506088,0.9770496115088463,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,2,1.562387928366661,0.9550772830843925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,3,1.6854786425828934,1.041570819914341,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,4,1.8770288825035095,0.930045522749424,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,5,1.7037202194333076,0.9764022082090378,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,6,1.57208351790905,1.1242462918162346,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,7,1.5661554336547852,0.978143997490406,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,8,1.5870148912072182,1.0662250220775604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,9,1.4663737639784813,0.9737990498542786,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,10,1.6237486228346825,1.0085631236433983,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,11,1.5527042746543884,0.9446221962571144,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,12,1.6270803585648537,0.9695617854595184,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,13,1.725152626633644,1.07001281529665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,14,1.5582808777689934,0.9959614723920822,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,15,1.5621866583824158,0.9954687058925629,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,16,1.5139300376176834,0.9432079046964645,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,17,1.5768849775195122,1.0210204795002937,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,18,1.581398956477642,0.9774707332253456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,19,1.6028232350945473,1.0314470008015633,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,20,1.4869013726711273,1.0081133097410202,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,21,1.4293730035424232,1.0043372437357903,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,22,1.596669614315033,1.0079457238316536,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,23,1.5190725699067116,1.1783170998096466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,24,1.4283388033509254,1.2938042730093002,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,25,1.4905121475458145,1.1849808171391487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,26,1.5283301323652267,1.0186468437314034,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,27,1.5171939060091972,1.0177151933312416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,28,1.4668957889080048,0.9862065985798836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
9,funnel,1,bucketed,none,128,512,4,29,1.4204729422926903,0.9528091251850128,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,0,0.8708360195159912,1.0435990765690804,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,1,1.0791194662451744,0.9770496115088463,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,2,1.0095698460936546,0.9550772830843925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,3,1.0786836370825768,1.041570819914341,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,4,1.0123583152890205,0.930045522749424,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,5,1.0048142969608307,0.9764022082090378,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,6,0.9242709949612617,1.1242462918162346,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,7,0.9916968047618866,0.978143997490406,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,8,1.0072858482599258,1.0662250220775604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,9,0.9139740914106369,0.9737990498542786,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,10,0.9405722320079803,1.0085631236433983,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,11,1.0043460354208946,0.9446221962571144,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,12,0.9966492429375648,0.9695617854595184,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,13,0.9583770483732224,1.07001281529665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,14,0.8833482563495636,0.9959614723920822,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,15,0.8370678871870041,0.9954687058925629,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,16,0.8143468871712685,0.9432079046964645,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,17,0.8855795040726662,1.0210204795002937,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,18,0.9104078859090805,0.9774707332253456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,19,1.01016154140234,1.0314470008015633,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,20,1.0584737807512283,1.0081133097410202,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,21,1.1820620000362396,1.0043372437357903,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,22,0.9062773287296295,1.0079457238316536,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,23,0.8915670663118362,1.1783170998096466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,24,0.9781269952654839,1.2938042730093002,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,25,0.9367904812097549,1.1849808171391487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,26,1.0056143924593925,1.0186468437314034,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,27,0.8604915589094162,1.0177151933312416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,28,0.863175131380558,0.9862065985798836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
10,funnel,1,bucketed,history,64,512,4,29,0.8177395164966583,0.9528091251850128,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,0,0.979236550629139,1.0435990765690804,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,1,0.8146325424313545,0.9770496115088463,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,2,0.9703947305679321,0.9550772830843925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,3,1.0195517614483833,1.041570819914341,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,4,0.9838914051651955,0.930045522749424,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,5,0.9284516721963882,0.9764022082090378,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,6,0.8456179946660995,1.1242462918162346,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,7,0.9586126506328583,0.978143997490406,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,8,0.9312588647007942,1.0662250220775604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,9,0.9419156461954117,0.9737990498542786,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,10,0.9921620562672615,1.0085631236433983,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,11,0.883724607527256,0.9446221962571144,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,12,1.0220228284597397,0.9695617854595184,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,13,1.0159252807497978,1.07001281529665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,14,0.9969699829816818,0.9959614723920822,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,15,0.9815137088298798,0.9954687058925629,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,16,0.916357584297657,0.9432079046964645,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,17,0.8992245867848396,1.0210204795002937,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,18,1.0019972622394562,0.9774707332253456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,19,0.936028316617012,1.0314470008015633,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,20,1.0359427258372307,1.0081133097410202,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,21,0.8677239492535591,1.0043372437357903,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,22,0.8590465113520622,1.0079457238316536,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,23,0.8864026293158531,1.1783170998096466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,24,0.9555054381489754,1.2938042730093002,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,25,1.0494469851255417,1.1849808171391487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,26,0.8850516900420189,1.0186468437314034,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,27,0.8666744828224182,1.0177151933312416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,28,0.9001218751072884,0.9862065985798836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
11,funnel,1,bucketed,history,128,512,4,29,0.9584438875317574,0.9528091251850128,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,0,0.9617547392845154,1.0435990765690804,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,1,0.8638854771852493,0.9770496115088463,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,2,0.9042787402868271,0.9550772830843925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,3,0.9059161767363548,1.041570819914341,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,4,0.9350771009922028,0.930045522749424,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,5,0.9911298379302025,0.9764022082090378,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,6,0.906693622469902,1.1242462918162346,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,7,1.0171612799167633,0.978143997490406,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,8,1.006370648741722,1.0662250220775604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,9,1.07105004042387,0.9737990498542786,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,10,0.9156282395124435,1.0085631236433983,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,11,1.0142135694622993,0.9446221962571144,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,12,1.1238123178482056,0.9695617854595184,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,13,1.059907928109169,1.07001281529665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,14,1.0916368216276169,0.9959614723920822,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,15,0.927830345928669,0.9954687058925629,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,16,0.9569294154644012,0.9432079046964645,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,17,0.8647983893752098,1.0210204795002937,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,18,1.0498192980885506,0.9774707332253456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,19,1.1328344121575356,1.0314470008015633,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,20,1.1936353221535683,1.0081133097410202,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,21,1.2079936563968658,1.0043372437357903,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,22,0.9863701835274696,1.0079457238316536,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,23,0.9261603206396103,1.1783170998096466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,24,1.0317863002419472,1.2938042730093002,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,25,1.0232559368014336,1.1849808171391487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,26,1.002847783267498,1.0186468437314034,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,27,0.9729725122451782,1.0177151933312416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,28,1.1621359214186668,0.9862065985798836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
12,funnel,1,bucketed,last_depth,64,512,4,29,1.1145547479391098,0.9528091251850128,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,0,1.0915375724434853,1.0435990765690804,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,1,1.1089903190732002,0.9770496115088463,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,2,1.128251165151596,0.9550772830843925,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,3,1.0554552152752876,1.041570819914341,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,4,1.0171035751700401,0.930045522749424,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,5,1.0980983898043633,0.9764022082090378,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,6,1.075777254998684,1.1242462918162346,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,7,1.0160151273012161,0.978143997490406,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,8,1.0454906150698662,1.0662250220775604,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,9,0.9407592937350273,0.9737990498542786,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,10,1.0094517543911934,1.0085631236433983,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,11,0.8899443298578262,0.9446221962571144,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,12,0.9819874092936516,0.9695617854595184,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,13,0.9905564486980438,1.07001281529665,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,14,0.9438340812921524,0.9959614723920822,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,15,1.006874181330204,0.9954687058925629,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,16,0.9203829392790794,0.9432079046964645,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,17,1.0684142857789993,1.0210204795002937,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,18,1.0685600936412811,0.9774707332253456,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,19,1.0657135173678398,1.0314470008015633,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,20,1.0626428872346878,1.0081133097410202,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,21,1.11050146818161,1.0043372437357903,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,22,1.1236889585852623,1.0079457238316536,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,23,1.0022359117865562,1.1783170998096466,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,24,1.1047556400299072,1.2938042730093002,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,25,1.0172933861613274,1.1849808171391487,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,26,1.1403997018933296,1.0186468437314034,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,27,1.096950389444828,1.0177151933312416,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,28,1.041231170296669,0.9862065985798836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
13,funnel,1,bucketed,last_depth,128,512,4,29,0.9731620624661446,0.9528091251850128,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,0,0.910617783665657,0.910617783665657,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,1,0.93449916690588,0.93449916690588,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,2,0.9219052419066429,0.9219052419066429,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,3,0.9339787140488625,0.9339787140488625,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,4,0.9187662377953529,0.9187662377953529,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,5,0.9370112642645836,0.9370112642645836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,6,0.9243312478065491,0.9243312478065491,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,7,0.9682415574789047,0.9682415574789047,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,8,0.9614266157150269,0.9614266157150269,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,9,0.9543874934315681,0.9543874934315681,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,10,0.9684296995401382,0.9684296995401382,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,11,0.9408063739538193,0.9408063739538193,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,12,0.9341641068458557,0.9341641068458557,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,13,0.9687041491270065,0.9687041491270065,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,14,0.9679597467184067,0.9679597467184067,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,15,1.0580952018499374,1.0580952018499374,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,16,1.158201426267624,1.158201426267624,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,17,1.1618157103657722,1.1618157103657722,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,18,0.9736465513706207,0.9736465513706207,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,19,0.982975110411644,0.982975110411644,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,20,1.002749614417553,1.002749614417553,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,21,0.9951256588101387,0.9951256588101387,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,22,0.9526906907558441,0.9526906907558441,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,23,1.0119688659906387,1.0119688659906387,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,24,0.991382397711277,0.991382397711277,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,25,0.9632222652435303,0.9632222652435303,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,26,1.1536129638552666,1.1536129638552666,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,27,1.039028748869896,1.039028748869896,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,28,1.0526340454816818,1.0526340454816818,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
14,funnel,2,monolithic,monolithic,0,512,4,29,1.0451684966683388,1.0451684966683388,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,2,bucketed,none,64,512,4,0,1.4520665258169174,0.910617783665657,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,2,bucketed,none,64,512,4,1,1.6206719055771828,0.93449916690588,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,2,bucketed,none,64,512,4,2,1.4368419274687767,0.9219052419066429,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,2,bucketed,none,64,512,4,3,1.4917742237448692,0.9339787140488625,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,2,bucketed,none,64,512,4,4,1.5090547055006027,0.9187662377953529,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,2,bucketed,none,64,512,4,5,1.502090960741043,0.9370112642645836,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,2,bucketed,none,64,512,4,6,1.3579054921865463,0.9243312478065491,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,2,bucketed,none,64,512,4,7,1.456271193921566,0.9682415574789047,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,2,bucketed,none,64,512,4,8,1.3973871544003487,0.9614266157150269,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
15,funnel,2,bucketed,none,64,512,4,9,1.4012718871235847,0.9543874934315681,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
