_family,model,method,predictor,bucket_size,num_chains,dimension,seed,num_steps,speedup_vs_monolithic,t_mono,t_bucket,bucket_num_buckets,bucket_padding_count,bucket_padding_ratio,mono_total_leapfrog_count,bucket_total_leapfrog_count,mono_divergence_count,bucket_divergence_count,mono_max_realized_tree_depth,bucket_max_realized_tree_depth
chain_scaling,funnel,bucketed,none,128,1024,128,2,16,0.1215137967514823,15.845470303669572,130.400586001575,8,0,0.0,48375,48375,0,0,5,5
chain_scaling,funnel,bucketed,none,256,1024,128,2,16,0.24454567347349368,15.845470303669572,64.79554546438158,4,0,0.0,48375,48375,0,0,5,5
chain_scaling,funnel,bucketed,none,512,1024,128,2,16,0.48618476600317434,15.845470303669572,32.59145784005523,2,0,0.0,48375,48375,0,0,5,5
chain_scaling,funnel,bucketed,random,128,1024,128,2,16,0.12087646762557411,15.845470303669572,131.08813166804612,8,0,0.0,48375,48375,0,0,5,5
chain_scaling,funnel,bucketed,random,256,1024,128,2,16,0.24499869313749048,15.845470303669572,64.6757339835167,4,0,0.0,48375,48375,0,0,5,5
chain_scaling,funnel,bucketed,random,512,1024,128,2,16,0.49303394204852535,15.845470303669572,32.138700710609555,2,0,0.0,48375,48375,0,0,5,5
chain_scaling,funnel,bucketed,history,128,1024,128,2,16,0.12046239677666978,15.845470303669572,131.53872683644295,8,0,0.0,48375,48375,0,0,5,5
chain_scaling,funnel,bucketed,history,256,1024,128,2,16,0.23037002702225098,15.845470303669572,68.78269064985216,4,0,0.0,48375,48375,0,0,5,5
chain_scaling,funnel,bucketed,history,512,1024,128,2,16,0.45984675780583806,15.845470303669572,34.45815379731357,2,0,0.0,48375,48375,0,0,5,5
chain_scaling,funnel,bucketed,hvp,128,1024,128,2,16,0.11841170679251205,15.845470303669572,133.81675454974174,8,0,0.0,48375,48375,0,0,5,5
chain_scaling,funnel,bucketed,hvp,256,1024,128,2,16,0.24378775609131506,15.845470303669572,64.99698983132839,4,0,0.0,48375,48375,0,0,5,5
chain_scaling,funnel,bucketed,hvp,512,1024,128,2,16,0.4873114993713511,15.845470303669572,32.5161017626524,2,0,0.0,48375,48375,0,0,5,5
chain_scaling,funnel,bucketed,hybrid,128,1024,128,2,16,0.1219910774034552,15.845470303669572,129.89040379785,8,0,0.0,48375,48375,0,0,5,5
chain_scaling,funnel,bucketed,hybrid,256,1024,128,2,16,0.24192762867892634,15.845470303669572,65.49673714488745,4,0,0.0,48375,48375,0,0,5,5
chain_scaling,funnel,bucketed,hybrid,512,1024,128,2,16,0.456622986660536,15.845470303669572,34.70142933353782,2,0,0.0,48375,48375,0,0,5,5
chain_scaling,funnel,monolithic,monolithic,0,2048,128,0,16,1.0,19.916066268458962,19.916066268458962,,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,bucketed,none,128,2048,128,0,16,0.07729223669898787,19.916066268458962,257.6722723916173,16,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,bucketed,none,256,2048,128,0,16,0.15078874775437526,19.916066268458962,132.07926032319665,8,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,bucketed,none,512,2048,128,0,16,0.2969001523356306,19.916066268458962,67.08001364022493,4,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,bucketed,random,128,2048,128,0,16,0.07526974685953419,19.916066268458962,264.59589807875454,16,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,bucketed,random,256,2048,128,0,16,0.1476178358304607,19.916066268458962,134.91639513894916,8,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,bucketed,random,512,2048,128,0,16,0.3082817650042828,19.916066268458962,64.60345219634473,4,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,bucketed,history,128,2048,128,0,16,0.07729946008873889,19.916066268458962,257.6481937337667,16,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,bucketed,history,256,2048,128,0,16,0.1508259043061186,19.916066268458962,132.04672208055854,8,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,bucketed,history,512,2048,128,0,16,0.2966449503072461,19.916066268458962,67.13772220909595,4,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,bucketed,hvp,128,2048,128,0,16,0.07555697025887845,19.916066268458962,263.59005926549435,16,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,bucketed,hvp,256,2048,128,0,16,0.1477860395744853,19.916066268458962,134.76283907331526,8,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,bucketed,hvp,512,2048,128,0,16,0.2944708280282865,19.916066268458962,67.63341007940471,4,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,bucketed,hybrid,128,2048,128,0,16,0.07604212369070527,19.916066268458962,261.9083384554833,16,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,bucketed,hybrid,256,2048,128,0,16,0.15345230807691368,19.916066268458962,129.78668433241546,8,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,bucketed,hybrid,512,2048,128,0,16,0.30566526122390164,19.916066268458962,65.1564596798271,4,0,0.0,97469,97469,0,0,5,5
chain_scaling,funnel,monolithic,monolithic,0,2048,128,1,16,1.0,16.330060459673405,16.330060459673405,,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,bucketed,none,128,2048,128,1,16,0.06193968977637871,16.330060459673405,263.6445309724659,16,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,bucketed,none,256,2048,128,1,16,0.12511873853065517,16.330060459673405,130.51650497317314,8,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,bucketed,none,512,2048,128,1,16,0.2536080084026643,16.330060459673405,64.39094949141145,4,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,bucketed,random,128,2048,128,1,16,0.06358594358450963,16.330060459673405,256.81871714256704,16,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,bucketed,random,256,2048,128,1,16,0.12299667971750335,16.330060459673405,132.7683031540364,8,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,bucketed,random,512,2048,128,1,16,0.24877066856793756,16.330060459673405,65.64302999898791,4,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,bucketed,history,128,2048,128,1,16,0.06330062834652311,16.330060459673405,257.97627742774785,16,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,bucketed,history,256,2048,128,1,16,0.12164141038350686,16.330060459673405,134.24754290655255,8,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,bucketed,history,512,2048,128,1,16,0.24920334080984316,16.330060459673405,65.52905914746225,4,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,bucketed,hvp,128,2048,128,1,16,0.06294813553640374,16.330060459673405,259.4208759404719,16,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,bucketed,hvp,256,2048,128,1,16,0.1259646629527256,16.330060459673405,129.64001234062016,8,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,bucketed,hvp,512,2048,128,1,16,0.2519690900259254,16.330060459673405,64.80977669917047,4,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,bucketed,hybrid,128,2048,128,1,16,0.06272138161246937,16.330060459673405,260.3587491195649,16,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,bucketed,hybrid,256,2048,128,1,16,0.12334824419759609,16.330060459673405,132.38988982699811,8,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,bucketed,hybrid,512,2048,128,1,16,0.24347512227667514,16.330060459673405,67.0707557592541,4,0,0.0,97738,97738,0,0,5,5
chain_scaling,funnel,monolithic,monolithic,0,2048,128,2,16,1.0,16.092994721606374,16.092994721606374,,0,0.0,97150,97150,0,0,5,5
chain_scaling,funnel,bucketed,none,128,2048,128,2,16,0.061354223238123576,16.092994721606374,262.2964463122189,16,0,0.0,97150,97150,0,0,5,5
chain_scaling,funnel,bucketed,none,256,2048,128,2,16,0.11996698171582779,16.092994721606374,134.14519971609116,8,0,0.0,97150,97150,0,0,5,5
chain_scaling,funnel,bucketed,none,512,2048,128,2,16,0.23480535760463278,16.092994721606374,68.53759592957795,4,0,0.0,97150,97150,0,0,5,5
chain_scaling,funnel,bucketed,random,128,2048,128,2,16,0.06198086032499872,16.092994721606374,259.644584428519,16,0,0.0,97150,97150,0,0,5,5
chain_scaling,funnel,bucketed,random,256,2048,128,2,16,0.12370261495753165,16.092994721606374,130.09421609342098,8,0,0.0,97150,97150,0,0,5,5
chain_scaling,funnel,bucketed,random,512,2048,128,2,16,0.23861009020964113,16.092994721606374,67.44473675638437,4,0,0.0,97150,97150,0,0,5,5
chain_scaling,funnel,bucketed,history,128,2048,128,2,16,0.06216886371038252,16.092994721606374,258.8593994025141,16,0,0.0,97150,97150,0,0,5,5
chain_scaling,funnel,bucketed,history,256,2048,128,2,16,0.12382415038019778,16.092994721606374,129.96652649901807,8,0,0.0,97150,97150,0,0,5,5
chain_scaling,funnel,bucketed,history,512,2048,128,2,16,0.24803562858506548,16.092994721606374,64.88178659416735,4,0,0.0,97150,97150,0,0,5,5
chain_scaling,funnel,bucketed,hvp,128,2048,128,2,16,0.061871377152215315,16.092994721606374,260.10403295233846,16,0,0.0,97150,97150,0,0,5,5
chain_scaling,funnel,bucketed,hvp,256,2048,128,2,16,0.12279761111295269,16.092994721606374,131.05299505218863,8,0,0.0,97150,97150,0,0,5,5
chain_scaling,funnel,bucketed,hvp,512,2048,128,2,16,0.24527006106083152,16.092994721606374,65.61336777918041,4,0,0.0,97150,97150,0,0,5,5
chain_scaling,funnel,bucketed,hybrid,128,2048,128,2,16,0.06211596511046525,16.092994721606374,259.07984675094485,16,0,0.0,97150,97150,0,0,5,5
chain_scaling,funnel,bucketed,hybrid,256,2048,128,2,16,0.12292801628658105,16.092994721606374,130.91397069394588,8,0,0.0,97150,97150,0,0,5,5
chain_scaling,funnel,bucketed,hybrid,512,2048,128,2,16,0.23661725189405658,16.092994721606374,68.012769959867,4,0,0.0,97150,97150,0,0,5,5
dimension_scaling,funnel,monolithic,monolithic,0,2048,16,0,16,1.0,20.038979724049568,20.038979724049568,,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,bucketed,none,128,2048,16,0,16,0.07718812241929039,20.038979724049568,259.61221877112985,16,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,bucketed,none,256,2048,16,0,16,0.1466449926457769,20.038979724049568,136.64960093423724,8,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,bucketed,none,512,2048,16,0,16,0.2868344305994862,20.038979724049568,69.86253247968853,4,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,bucketed,random,128,2048,16,0,16,0.07687245859014644,20.038979724049568,260.6782727073878,16,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,bucketed,random,256,2048,16,0,16,0.1503153831756426,20.038979724049568,133.31290052086115,8,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,bucketed,random,512,2048,16,0,16,0.3018651409695788,20.038979724049568,66.38388142362237,4,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,bucketed,history,128,2048,16,0,16,0.07443851869534458,20.038979724049568,269.20175300724804,16,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,bucketed,history,256,2048,16,0,16,0.15027439254598626,20.038979724049568,133.34926453232765,8,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,bucketed,history,512,2048,16,0,16,0.30003595667151245,20.038979724049568,66.78859409503639,4,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,128,2048,16,0,16,0.07673024000521676,20.038979724049568,261.1614367775619,16,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,256,2048,16,0,16,0.15451098011952774,20.038979724049568,129.69291702471673,8,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,512,2048,16,0,16,0.3092048853358347,20.038979724049568,64.80809545516968,4,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,128,2048,16,0,16,0.07730548932197871,20.038979724049568,259.2180697619915,16,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,256,2048,16,0,16,0.15433398183896718,20.038979724049568,129.84165564365685,8,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,512,2048,16,0,16,0.306391882276628,20.038979724049568,65.40310263819993,4,0,0.0,114473,114473,0,0,5,5
dimension_scaling,funnel,monolithic,monolithic,0,2048,16,1,16,1.0,16.17757253162563,16.17757253162563,,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,bucketed,none,128,2048,16,1,16,0.06204049110023477,16.17757253162563,260.7582926042378,16,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,bucketed,none,256,2048,16,1,16,0.12290168974850894,16.17757253162563,131.63018803671002,8,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,bucketed,none,512,2048,16,1,16,0.24572781168865054,16.17757253162563,65.83533390238881,4,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,bucketed,random,128,2048,16,1,16,0.061635073955227826,16.17757253162563,262.47348292917013,16,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,bucketed,random,256,2048,16,1,16,0.12029864834509267,16.17757253162563,134.47842310927808,8,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,bucketed,random,512,2048,16,1,16,0.24755521802447863,16.17757253162563,65.3493497762829,4,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,bucketed,history,128,2048,16,1,16,0.060302413347214825,16.17757253162563,268.274047980085,16,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,bucketed,history,256,2048,16,1,16,0.11906879046262685,16.17757253162563,135.86744661442935,8,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,bucketed,history,512,2048,16,1,16,0.24889455546787911,16.17757253162563,64.99769551493227,4,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,128,2048,16,1,16,0.06239657774311724,16.17757253162563,259.2701894361526,16,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,256,2048,16,1,16,0.12442470633626838,16.17757253162563,130.0189729835838,8,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,512,2048,16,1,16,0.24784428369640918,16.17757253162563,65.27313154190779,4,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,128,2048,16,1,16,0.06165990929444746,16.17757253162563,262.3677640259266,16,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,256,2048,16,1,16,0.1265982734042815,16.17757253162563,127.786675889045,8,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,512,2048,16,1,16,0.25130419921977165,16.17757253162563,64.37446163594723,4,0,0.0,114280,114280,0,0,5,5
dimension_scaling,funnel,monolithic,monolithic,0,2048,16,2,16,1.0,15.822982609272003,15.822982609272003,,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,bucketed,none,128,2048,16,2,16,0.061669534044510345,15.822982609272003,256.5769768562168,16,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,bucketed,none,256,2048,16,2,16,0.12171358127021054,15.822982609272003,130.00178323686123,8,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,bucketed,none,512,2048,16,2,16,0.24132845230000127,15.822982609272003,65.56617115996778,4,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,bucketed,random,128,2048,16,2,16,0.059238743790736355,15.822982609272003,267.1053029950708,16,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,bucketed,random,256,2048,16,2,16,0.11934270465074044,15.822982609272003,132.58441440202296,8,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,bucketed,random,512,2048,16,2,16,0.2393606270434189,15.822982609272003,66.10520203225315,4,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,bucketed,history,128,2048,16,2,16,0.06105057117933502,15.822982609272003,259.17828946746886,16,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,bucketed,history,256,2048,16,2,16,0.12255353209609643,15.822982609272003,129.11078398674726,8,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,bucketed,history,512,2048,16,2,16,0.2445392391051329,15.822982609272003,64.70529092662036,4,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,128,2048,16,2,16,0.06039875419782607,15.822982609272003,261.9753142166883,16,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,256,2048,16,2,16,0.11936542751468225,15.822982609272003,132.55917512066662,8,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,512,2048,16,2,16,0.24393547225147214,15.822982609272003,64.86544356681406,4,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,128,2048,16,2,16,0.06084370062285248,15.822982609272003,260.05950406193733,16,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,256,2048,16,2,16,0.12281575939299257,15.822982609272003,128.83511601015925,8,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,512,2048,16,2,16,0.24260621478083838,15.822982609272003,65.22084615007043,4,0,0.0,113885,113885,0,0,5,5
dimension_scaling,funnel,monolithic,monolithic,0,2048,32,0,16,1.0,17.219918997958302,17.219918997958302,,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,bucketed,none,128,2048,32,0,16,0.0648453456666411,17.219918997958302,265.55366188474,16,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,bucketed,none,256,2048,32,0,16,0.12186106015563616,17.219918997958302,141.30780559405684,8,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,bucketed,none,512,2048,32,0,16,0.24192264882257214,17.219918997958302,71.17944137006998,4,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,bucketed,random,128,2048,32,0,16,0.06474830765704143,17.219918997958302,265.9516460131854,16,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,bucketed,random,256,2048,32,0,16,0.1316471956492231,17.219918997958302,130.80353829823434,8,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,bucketed,random,512,2048,32,0,16,0.267652644322747,17.219918997958302,64.33681625500321,4,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,bucketed,history,128,2048,32,0,16,0.06662419239587992,17.219918997958302,258.46345567144454,16,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,bucketed,history,256,2048,32,0,16,0.13321841041613497,17.219918997958302,129.2608052007854,8,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,bucketed,history,512,2048,32,0,16,0.26502043711654116,17.219918997958302,64.97581539489329,4,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,128,2048,32,0,16,0.06477714390314206,17.219918997958302,265.8332547619939,16,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,256,2048,32,0,16,0.13390323290385964,17.219918997958302,128.59972552210093,8,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,512,2048,32,0,16,0.2640067688329169,17.219918997958302,65.22529355622828,4,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,128,2048,32,0,16,0.06219958276726176,17.219918997958302,276.8494293987751,16,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,256,2048,32,0,16,0.1312757365395795,17.219918997958302,131.17366127111018,8,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,512,2048,32,0,16,0.2663586455505846,17.219918997958302,64.64937138557434,4,0,0.0,111348,111348,0,0,5,5
dimension_scaling,funnel,monolithic,monolithic,0,2048,32,1,16,1.0,15.880667781457305,15.880667781457305,,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,bucketed,none,128,2048,32,1,16,0.06023841981429857,15.880667781457305,263.63021856173873,16,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,bucketed,none,256,2048,32,1,16,0.1186340058767849,15.880667781457305,133.8626953046769,8,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,bucketed,none,512,2048,32,1,16,0.24244448743174618,15.880667781457305,65.50228445976973,4,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,bucketed,random,128,2048,32,1,16,0.06024652621787181,15.880667781457305,263.59474609419703,16,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,bucketed,random,256,2048,32,1,16,0.12180919823485985,15.880667781457305,130.37330523133278,8,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,bucketed,random,512,2048,32,1,16,0.24225531837680397,15.880667781457305,65.55343299731612,4,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,bucketed,history,128,2048,32,1,16,0.06032156611203473,15.880667781457305,263.2668348159641,16,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,bucketed,history,256,2048,32,1,16,0.1221948615919971,15.880667781457305,129.96182961016893,8,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,bucketed,history,512,2048,32,1,16,0.24036513723475314,15.880667781457305,66.06893147714436,4,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,128,2048,32,1,16,0.05982895100049377,15.880667781457305,265.43450145609677,16,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,256,2048,32,1,16,0.12287883186563336,15.880667781457305,129.2384338323027,8,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,512,2048,32,1,16,0.24572774824191487,15.880667781457305,64.62708381563425,4,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,128,2048,32,1,16,0.06137197606445534,15.880667781457305,258.76090032979846,16,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,256,2048,32,1,16,0.12317451022668843,15.880667781457305,128.92819912359118,8,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,512,2048,32,1,16,0.24463788466328204,15.880667781457305,64.91499795019627,4,0,0.0,111442,111442,0,0,5,5
dimension_scaling,funnel,monolithic,monolithic,0,2048,32,2,16,1.0,15.862370911985636,15.862370911985636,,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,bucketed,none,128,2048,32,2,16,0.061760289034233015,15.862370911985636,256.837705263868,16,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,bucketed,none,256,2048,32,2,16,0.12365796137392498,15.862370911985636,128.27618000283837,8,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,bucketed,none,512,2048,32,2,16,0.2459297455487358,15.862370911985636,64.49960283003747,4,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,bucketed,random,128,2048,32,2,16,0.06168491607515134,15.862370911985636,257.1515359226614,16,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,bucketed,random,256,2048,32,2,16,0.12151381703175068,15.862370911985636,130.53964807838202,8,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,bucketed,random,512,2048,32,2,16,0.24667996466598022,15.862370911985636,64.3034424521029,4,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,bucketed,history,128,2048,32,2,16,0.06157211276461153,15.862370911985636,257.62265090085566,16,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,bucketed,history,256,2048,32,2,16,0.12329117865070338,15.862370911985636,128.65779276005924,8,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,bucketed,history,512,2048,32,2,16,0.2447649688711132,15.862370911985636,64.80654067918658,4,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,128,2048,32,2,16,0.060988155976067535,15.862370911985636,260.0893674865365,16,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,256,2048,32,2,16,0.12292927715018437,15.862370911985636,129.03655890375376,8,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,512,2048,32,2,16,0.24372425830224173,15.862370911985636,65.08326673135161,4,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,128,2048,32,2,16,0.06087374277023823,15.862370911985636,260.57820975221694,16,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,256,2048,32,2,16,0.1197178431779611,15.862370911985636,132.49796764552593,8,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,512,2048,32,2,16,0.24558313292325082,15.862370911985636,64.59063667431474,4,0,0.0,110760,110760,0,0,5,5
dimension_scaling,funnel,monolithic,monolithic,0,2048,64,0,16,1.0,17.18288636393845,17.18288636393845,,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,bucketed,none,128,2048,64,0,16,0.06615970561151614,17.18288636393845,259.71830142103136,16,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,bucketed,none,256,2048,64,0,16,0.13072459591251892,17.18288636393845,131.44340775348246,8,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,bucketed,none,512,2048,64,0,16,0.26088379074626766,17.18288636393845,65.86413941159844,4,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,bucketed,random,128,2048,64,0,16,0.06541832286060263,17.18288636393845,262.6616766154766,16,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,bucketed,random,256,2048,64,0,16,0.13135766117836203,17.18288636393845,130.80992924049497,8,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,bucketed,random,512,2048,64,0,16,0.2597488111547667,17.18288636393845,66.15193458460271,4,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,bucketed,history,128,2048,64,0,16,0.0647675791000541,17.18288636393845,265.3007353786379,16,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,bucketed,history,256,2048,64,0,16,0.13202784749939472,17.18288636393845,130.1459251921624,8,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,bucketed,history,512,2048,64,0,16,0.2651215994502985,17.18288636393845,64.8113409075886,4,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,128,2048,64,0,16,0.06535945263489824,17.18288636393845,262.89825987257063,16,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,256,2048,64,0,16,0.13156516958712994,17.18288636393845,130.60361201874912,8,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,bucketed,hvp,512,2048,64,0,16,0.2654440115980166,17.18288636393845,64.73262011259794,4,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,128,2048,64,0,16,0.06651235250481488,17.18288636393845,258.3412812333554,16,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,256,2048,64,0,16,0.13304641681020082,17.18288636393845,129.1495613027364,8,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,bucketed,hybrid,512,2048,64,0,16,0.2597227065617012,17.18288636393845,66.15858348086476,4,0,0.0,108058,108058,0,0,5,5
dimension_scaling,funnel,monolithic,monolithic,0,2048,64,1,16,1.0,16.586512440815568,16.586512440815568,,0,0.0,107772,107772,0,0,5,5
dimension_scaling,funnel,bucketed,none,128,2048,64,1,16,0.06221855802805885,16.586512440815568,266.5846488010138,16,0,0.0,107772,107772,0,0,5,5
dimension_scaling,funnel,bucketed,none,256,2048,64,1,16,0.12318055505817238,16.586512440815568,134.65203524194658,8,0,0.0,107772,107772,0,0,5,5
