model,model_family,parameterization,seed,method,baseline_type,predictor,bucket_size,num_chains,dimension,num_groups,observations_per_group,num_observations,num_features,time_length,kernel,input_dimension,data_seed,jitter,num_steps,step_size,max_tree_depth,hmc_num_leapfrog_steps,independent_baseline_kind,predictor_beta,time_seconds,speedup_vs_monolithic,t_mono,t_bucket,speedup,timing_warm_repeat_count,timing_warm_min_seconds,timing_warm_q1_seconds,timing_warm_median_seconds,timing_warm_q3_seconds,timing_warm_max_seconds,timing_warm_repeat_seconds_json,mono_warm_repeat_seconds_json,mono_total_leapfrog_count,mono_divergence_count,mono_max_realized_tree_depth,method_total_leapfrog_count,method_divergence_count,method_max_realized_tree_depth,bucket_total_leapfrog_count,bucket_divergence_count,bucket_max_realized_tree_depth,bucket_num_buckets,bucket_padding_count,bucket_padding_ratio,bucket_hvp_overhead_seconds,bucket_hvp_call_count,timing_breakdown_enabled,timing_cold_run_seconds,timing_cold_compile_seconds,timing_warm_iteration_seconds,timing_planner_seconds,timing_executor_seconds,timing_gather_seconds,timing_scatter_seconds,timing_hvp_seconds,timing_total_profiled_seconds,timing_unattributed_seconds,timing_profiler_marker_count
hierarchical_logistic,hierarchical_logistic,noncentered_group_effects,0,monolithic,nuts_reference,monolithic,0,512,8,4,3,12,2,,,,17,,16,0.5,8,,,0.9,0.41000210121273994,1.0,0.41000210121273994,0.41000210121273994,1.0,30,0.372003436088562,0.39226584509015083,0.41000210121273994,0.44528093561530113,5.764811716973782,"[5.764811716973782, 0.4543246030807495, 0.42522673308849335, 0.3914412707090378, 0.4041844829916954, 0.372003436088562, 0.37329865247011185, 0.39223887026309967, 0.40269316732883453, 0.44710562378168106, 0.39853040874004364, 0.37792593985795975, 0.3923467695713043, 0.4180985987186432, 0.4086679667234421, 0.3825620263814926, 0.390786275267601, 0.43980687111616135, 0.45451363921165466, 0.4304448217153549, 0.3850673586130142, 0.4614995867013931, 0.42946500331163406, 0.41105320304632187, 0.46868230402469635, 0.46455902606248856, 0.40300196409225464, 0.408950999379158, 0.4499886706471443, 0.4151429757475853]","[5.764811716973782, 0.4543246030807495, 0.42522673308849335, 0.3914412707090378, 0.4041844829916954, 0.372003436088562, 0.37329865247011185, 0.39223887026309967, 0.40269316732883453, 0.44710562378168106, 0.39853040874004364, 0.37792593985795975, 0.3923467695713043, 0.4180985987186432, 0.4086679667234421, 0.3825620263814926, 0.390786275267601, 0.43980687111616135, 0.45451363921165466, 0.4304448217153549, 0.3850673586130142, 0.4614995867013931, 0.42946500331163406, 0.41105320304632187, 0.46868230402469635, 0.46455902606248856, 0.40300196409225464, 0.408950999379158, 0.4499886706471443, 0.4151429757475853]",53420,0,5,53420,0,5,53420,0,5,,0,0.0,0.0,0,False,0.0,0.0,0.41000210121273994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
hierarchical_logistic,hierarchical_logistic,noncentered_group_effects,0,bucketed,bucketed_nuts,none,64,512,8,4,3,12,2,,,,17,,16,0.5,8,,,0.9,0.48596790060400963,0.84368144625015,0.41000210121273994,0.48596790060400963,0.84368144625015,30,0.4424637630581856,0.46829782985150814,0.48596790060400963,0.5107830855995417,3.5672662332654,"[3.5672662332654, 0.48573148250579834, 0.4883204847574234, 0.4513588920235634, 0.4747603237628937, 0.4446152225136757, 0.4541151896119118, 0.47306761145591736, 0.4577358216047287, 0.5236403793096542, 0.4862043187022209, 0.5109209194779396, 0.4424637630581856, 0.5062449350953102, 0.4696791395545006, 0.467837393283844, 0.4652179926633835, 0.4533582180738449, 0.48510778695344925, 0.4976743012666702, 0.5103695839643478, 0.51509178429842, 0.5079833269119263, 0.4771331697702408, 0.47587546706199646, 0.4930786192417145, 0.5869596600532532, 0.6360622197389603, 0.7080550268292427, 0.5186374932527542]","[5.764811716973782, 0.4543246030807495, 0.42522673308849335, 0.3914412707090378, 0.4041844829916954, 0.372003436088562, 0.37329865247011185, 0.39223887026309967, 0.40269316732883453, 0.44710562378168106, 0.39853040874004364, 0.37792593985795975, 0.3923467695713043, 0.4180985987186432, 0.4086679667234421, 0.3825620263814926, 0.390786275267601, 0.43980687111616135, 0.45451363921165466, 0.4304448217153549, 0.3850673586130142, 0.4614995867013931, 0.42946500331163406, 0.41105320304632187, 0.46868230402469635, 0.46455902606248856, 0.40300196409225464, 0.408950999379158, 0.4499886706471443, 0.4151429757475853]",53420,0,5,53420,0,5,53420,0,5,8,0,0.0,0.0,0,False,0.0,0.0,0.48596790060400963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
hierarchical_logistic,hierarchical_logistic,noncentered_group_effects,0,bucketed,bucketed_nuts,none,128,512,8,4,3,12,2,,,,17,,16,0.5,8,,,0.9,0.4906883276998997,0.8355652214810647,0.41000210121273994,0.4906883276998997,0.8355652214810647,30,0.4409158453345299,0.4709689971059561,0.4906883276998997,0.5773193258792162,3.8220499828457832,"[3.8220499828457832, 0.5647332221269608, 0.6127813085913658, 0.7894577980041504, 0.6650846973061562, 0.5539079457521439, 0.745912067592144, 0.7021868675947189, 0.6382645964622498, 0.5815146937966347, 0.5454447790980339, 0.485835537314415, 0.5027741938829422, 0.46580231934785843, 0.4630599170923233, 0.5428156182169914, 0.4803207963705063, 0.4743569418787956, 0.48474691063165665, 0.4743744879961014, 0.4712313339114189, 0.4963250160217285, 0.45228416472673416, 0.47088155150413513, 0.4430616945028305, 0.49554111808538437, 0.46697746962308884, 0.4452618584036827, 0.4409158453345299, 0.47336000949144363]","[5.764811716973782, 0.4543246030807495, 0.42522673308849335, 0.3914412707090378, 0.4041844829916954, 0.372003436088562, 0.37329865247011185, 0.39223887026309967, 0.40269316732883453, 0.44710562378168106, 0.39853040874004364, 0.37792593985795975, 0.3923467695713043, 0.4180985987186432, 0.4086679667234421, 0.3825620263814926, 0.390786275267601, 0.43980687111616135, 0.45451363921165466, 0.4304448217153549, 0.3850673586130142, 0.4614995867013931, 0.42946500331163406, 0.41105320304632187, 0.46868230402469635, 0.46455902606248856, 0.40300196409225464, 0.408950999379158, 0.4499886706471443, 0.4151429757475853]",53420,0,5,53420,0,5,53420,0,5,4,0,0.0,0.0,0,False,0.0,0.0,0.4906883276998997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
hierarchical_logistic,hierarchical_logistic,noncentered_group_effects,0,bucketed,bucketed_nuts,history,64,512,8,4,3,12,2,,,,17,,16,0.5,8,,,0.9,0.455078087747097,0.9009488970178512,0.41000210121273994,0.455078087747097,0.9009488970178512,30,0.4286053031682968,0.448291789740324,0.455078087747097,0.4724897239357233,0.49810122698545456,"[0.4492902010679245, 0.4411805123090744, 0.4489417001605034, 0.43797407299280167, 0.45167914777994156, 0.45347070693969727, 0.4558020979166031, 0.45435407757759094, 0.4758502021431923, 0.45852889865636826, 0.4541269615292549, 0.4451889246702194, 0.44644422829151154, 0.4703262373805046, 0.43532223254442215, 0.43292513489723206, 0.4286053031682968, 0.4496297314763069, 0.44807515293359756, 0.465313658118248, 0.4732108861207962, 0.47687574476003647, 0.4619000107049942, 0.46120256185531616, 0.49810122698545456, 0.4769095927476883, 0.46911388635635376, 0.476809598505497, 0.4764822646975517, 0.47641003876924515]","[5.764811716973782, 0.4543246030807495, 0.42522673308849335, 0.3914412707090378, 0.4041844829916954, 0.372003436088562, 0.37329865247011185, 0.39223887026309967, 0.40269316732883453, 0.44710562378168106, 0.39853040874004364, 0.37792593985795975, 0.3923467695713043, 0.4180985987186432, 0.4086679667234421, 0.3825620263814926, 0.390786275267601, 0.43980687111616135, 0.45451363921165466, 0.4304448217153549, 0.3850673586130142, 0.4614995867013931, 0.42946500331163406, 0.41105320304632187, 0.46868230402469635, 0.46455902606248856, 0.40300196409225464, 0.408950999379158, 0.4499886706471443, 0.4151429757475853]",53420,0,5,53420,0,5,53420,0,5,8,0,0.0,0.0,0,False,0.0,0.0,0.455078087747097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
hierarchical_logistic,hierarchical_logistic,noncentered_group_effects,0,bucketed,bucketed_nuts,history,128,512,8,4,3,12,2,,,,17,,16,0.5,8,,,0.9,0.5187409929931164,0.7903792195928896,0.41000210121273994,0.5187409929931164,0.7903792195928896,30,0.4639516696333885,0.5049869194626808,0.5187409929931164,0.5381936281919479,0.5802824571728706,"[0.5342740714550018, 0.545667976140976, 0.5365822687745094, 0.5397559180855751, 0.5300185009837151, 0.500207208096981, 0.5387307479977608, 0.5155170410871506, 0.49398092180490494, 0.5022333487868309, 0.5221929177641869, 0.5528304055333138, 0.5171787217259407, 0.5130928084254265, 0.5048037320375443, 0.5478315949440002, 0.5491898655891418, 0.5730894654989243, 0.5802824571728706, 0.520303264260292, 0.5010584592819214, 0.5302775651216507, 0.5055364817380905, 0.5068150237202644, 0.487923301756382, 0.4639516696333885, 0.4895579367876053, 0.512111060321331, 0.5283617675304413, 0.5148178115487099]","[5.764811716973782, 0.4543246030807495, 0.42522673308849335, 0.3914412707090378, 0.4041844829916954, 0.372003436088562, 0.37329865247011185, 0.39223887026309967, 0.40269316732883453, 0.44710562378168106, 0.39853040874004364, 0.37792593985795975, 0.3923467695713043, 0.4180985987186432, 0.4086679667234421, 0.3825620263814926, 0.390786275267601, 0.43980687111616135, 0.45451363921165466, 0.4304448217153549, 0.3850673586130142, 0.4614995867013931, 0.42946500331163406, 0.41105320304632187, 0.46868230402469635, 0.46455902606248856, 0.40300196409225464, 0.408950999379158, 0.4499886706471443, 0.4151429757475853]",53420,0,5,53420,0,5,53420,0,5,4,0,0.0,0.0,0,False,0.0,0.0,0.5187409929931164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
hierarchical_logistic,hierarchical_logistic,noncentered_group_effects,0,bucketed,bucketed_nuts,last_depth,64,512,8,4,3,12,2,,,,17,,16,0.5,8,,,0.9,0.4576725959777832,0.89584149196611,0.41000210121273994,0.4576725959777832,0.89584149196611,30,0.4237680435180664,0.4380772318691015,0.4576725959777832,0.46736746467649937,0.545722708106041,"[0.545722708106041, 0.4717494547367096, 0.46221231669187546, 0.4381297081708908, 0.43170730769634247, 0.45954225957393646, 0.4597114622592926, 0.4351041540503502, 0.4351108521223068, 0.4625158905982971, 0.43915780633687973, 0.4582013264298439, 0.4759359359741211, 0.44315335899591446, 0.5108618959784508, 0.4976159930229187, 0.48254161328077316, 0.4574449434876442, 0.45636293292045593, 0.4366464167833328, 0.4579002484679222, 0.4579942300915718, 0.4689846560359001, 0.4237680435180664, 0.4709895923733711, 0.4380597397685051, 0.4559989869594574, 0.43461093306541443, 0.4428921118378639, 0.43545103818178177]","[5.764811716973782, 0.4543246030807495, 0.42522673308849335, 0.3914412707090378, 0.4041844829916954, 0.372003436088562, 0.37329865247011185, 0.39223887026309967, 0.40269316732883453, 0.44710562378168106, 0.39853040874004364, 0.37792593985795975, 0.3923467695713043, 0.4180985987186432, 0.4086679667234421, 0.3825620263814926, 0.390786275267601, 0.43980687111616135, 0.45451363921165466, 0.4304448217153549, 0.3850673586130142, 0.4614995867013931, 0.42946500331163406, 0.41105320304632187, 0.46868230402469635, 0.46455902606248856, 0.40300196409225464, 0.408950999379158, 0.4499886706471443, 0.4151429757475853]",53420,0,5,53420,0,5,53420,0,5,8,0,0.0,0.0,0,False,0.0,0.0,0.4576725959777832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
hierarchical_logistic,hierarchical_logistic,noncentered_group_effects,0,bucketed,bucketed_nuts,last_depth,128,512,8,4,3,12,2,,,,17,,16,0.5,8,,,0.9,0.49370627105236053,0.830457551893759,0.41000210121273994,0.49370627105236053,0.830457551893759,30,0.45605507493019104,0.47852469608187675,0.49370627105236053,0.5049765128642321,0.6275301203131676,"[0.4592215195298195, 0.4952936992049217, 0.6275301203131676, 0.48760588467121124, 0.4893691837787628, 0.4978647381067276, 0.45605507493019104, 0.4961376488208771, 0.5012830272316933, 0.49929656833410263, 0.48257704824209213, 0.506207674741745, 0.47063420712947845, 0.5285221487283707, 0.478239543735981, 0.4779958352446556, 0.4746585413813591, 0.5196177735924721, 0.47315214574337006, 0.47300557792186737, 0.47938015311956406, 0.5190304517745972, 0.49211884289979935, 0.48930592089891434, 0.4978913217782974, 0.4982992336153984, 0.48619602620601654, 0.5343626588582993, 0.5327686071395874, 0.5118309408426285]","[5.764811716973782, 0.4543246030807495, 0.42522673308849335, 0.3914412707090378, 0.4041844829916954, 0.372003436088562, 0.37329865247011185, 0.39223887026309967, 0.40269316732883453, 0.44710562378168106, 0.39853040874004364, 0.37792593985795975, 0.3923467695713043, 0.4180985987186432, 0.4086679667234421, 0.3825620263814926, 0.390786275267601, 0.43980687111616135, 0.45451363921165466, 0.4304448217153549, 0.3850673586130142, 0.4614995867013931, 0.42946500331163406, 0.41105320304632187, 0.46868230402469635, 0.46455902606248856, 0.40300196409225464, 0.408950999379158, 0.4499886706471443, 0.4151429757475853]",53420,0,5,53420,0,5,53420,0,5,4,0,0.0,0.0,0,False,0.0,0.0,0.49370627105236053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
hierarchical_logistic,hierarchical_logistic,noncentered_group_effects,1,monolithic,nuts_reference,monolithic,0,512,8,4,3,12,2,,,,17,,16,0.5,8,,,0.9,0.4082871861755848,1.0,0.4082871861755848,0.4082871861755848,1.0,30,0.3872256278991699,0.39821581169962883,0.4082871861755848,0.42118588648736477,0.501632921397686,"[0.40736352652311325, 0.38836482912302017, 0.3878590390086174, 0.3891293779015541, 0.40662024170160294, 0.41337548196315765, 0.42180564999580383, 0.39760561287403107, 0.48711373656988144, 0.42181338369846344, 0.41038526594638824, 0.41837333142757416, 0.3872256278991699, 0.45003116875886917, 0.4790724068880081, 0.44186338037252426, 0.4078756049275398, 0.3873869776725769, 0.42587316781282425, 0.39313868433237076, 0.3953797221183777, 0.4000464081764221, 0.4031582623720169, 0.501632921397686, 0.40060652792453766, 0.4193265959620476, 0.40459513664245605, 0.40869876742362976, 0.4140531197190285, 0.4110003039240837]","[0.40736352652311325, 0.38836482912302017, 0.3878590390086174, 0.3891293779015541, 0.40662024170160294, 0.41337548196315765, 0.42180564999580383, 0.39760561287403107, 0.48711373656988144, 0.42181338369846344, 0.41038526594638824, 0.41837333142757416, 0.3872256278991699, 0.45003116875886917, 0.4790724068880081, 0.44186338037252426, 0.4078756049275398, 0.3873869776725769, 0.42587316781282425, 0.39313868433237076, 0.3953797221183777, 0.4000464081764221, 0.4031582623720169, 0.501632921397686, 0.40060652792453766, 0.4193265959620476, 0.40459513664245605, 0.40869876742362976, 0.4140531197190285, 0.4110003039240837]",53394,2,5,53394,2,5,53394,2,5,,0,0.0,0.0,0,False,0.0,0.0,0.4082871861755848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
hierarchical_logistic,hierarchical_logistic,noncentered_group_effects,1,bucketed,bucketed_nuts,none,64,512,8,4,3,12,2,,,,17,,16,0.5,8,,,0.9,0.4798660986125469,0.8508356546880043,0.4082871861755848,0.4798660986125469,0.8508356546880043,30,0.4468531087040901,0.46707177720963955,0.4798660986125469,0.5003048200160265,0.5577724575996399,"[0.4670649468898773, 0.4468531087040901, 0.4758684039115906, 0.4651169255375862, 0.4823671579360962, 0.4840598702430725, 0.5101171731948853, 0.49576395750045776, 0.4830327108502388, 0.45980481803417206, 0.45879732072353363, 0.46709226816892624, 0.47643617540597916, 0.5096376687288284, 0.49508434534072876, 0.47073519229888916, 0.4484577775001526, 0.5074010789394379, 0.5018184408545494, 0.5363354608416557, 0.4799058884382248, 0.47982630878686905, 0.4535617306828499, 0.4799068868160248, 0.4684164822101593, 0.47211501002311707, 0.4580729901790619, 0.5285836011171341, 0.5577724575996399, 0.511218436062336]","[0.40736352652311325, 0.38836482912302017, 0.3878590390086174, 0.3891293779015541, 0.40662024170160294, 0.41337548196315765, 0.42180564999580383, 0.39760561287403107, 0.48711373656988144, 0.42181338369846344, 0.41038526594638824, 0.41837333142757416, 0.3872256278991699, 0.45003116875886917, 0.4790724068880081, 0.44186338037252426, 0.4078756049275398, 0.3873869776725769, 0.42587316781282425, 0.39313868433237076, 0.3953797221183777, 0.4000464081764221, 0.4031582623720169, 0.501632921397686, 0.40060652792453766, 0.4193265959620476, 0.40459513664245605, 0.40869876742362976, 0.4140531197190285, 0.4110003039240837]",53394,2,5,53394,2,5,53394,2,5,8,0,0.0,0.0,0,False,0.0,0.0,0.4798660986125469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
hierarchical_logistic,hierarchical_logistic,noncentered_group_effects,1,bucketed,bucketed_nuts,none,128,512,8,4,3,12,2,,,,17,,16,0.5,8,,,0.9,0.5110171511769295,0.7989696338669923,0.4082871861755848,0.5110171511769295,0.7989696338669923,30,0.4835174158215523,0.497567743062973,0.5110171511769295,0.5343321189284325,0.6237088367342949,"[0.5119036734104156, 0.5432188883423805, 0.5349401161074638, 0.520801767706871, 0.49693290144205093, 0.49447230994701385, 0.49016330391168594, 0.4923544302582741, 0.4906269237399101, 0.5273352488875389, 0.4938260242342949, 0.5057489573955536, 0.4992635026574135, 0.5325081273913383, 0.5051958337426186, 0.4835174158215523, 0.5024417489767075, 0.5058495178818703, 0.5393430516123772, 0.5451693162322044, 0.5938123017549515, 0.6237088367342949, 0.567835696041584, 0.4970024898648262, 0.5101306289434433, 0.5079832151532173, 0.5260551646351814, 0.5281280130147934, 0.5435999557375908, 0.5192512646317482]","[0.40736352652311325, 0.38836482912302017, 0.3878590390086174, 0.3891293779015541, 0.40662024170160294, 0.41337548196315765, 0.42180564999580383, 0.39760561287403107, 0.48711373656988144, 0.42181338369846344, 0.41038526594638824, 0.41837333142757416, 0.3872256278991699, 0.45003116875886917, 0.4790724068880081, 0.44186338037252426, 0.4078756049275398, 0.3873869776725769, 0.42587316781282425, 0.39313868433237076, 0.3953797221183777, 0.4000464081764221, 0.4031582623720169, 0.501632921397686, 0.40060652792453766, 0.4193265959620476, 0.40459513664245605, 0.40869876742362976, 0.4140531197190285, 0.4110003039240837]",53394,2,5,53394,2,5,53394,2,5,4,0,0.0,0.0,0,False,0.0,0.0,0.5110171511769295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
