model,model_family,parameterization,seed,method,baseline_type,predictor,bucket_size,num_chains,dimension,num_groups,observations_per_group,num_observations,num_features,time_length,kernel,input_dimension,data_seed,jitter,num_steps,step_size,max_tree_depth,hmc_num_leapfrog_steps,independent_baseline_kind,predictor_beta,time_seconds,speedup_vs_monolithic,t_mono,t_bucket,speedup,mono_total_leapfrog_count,mono_divergence_count,mono_max_realized_tree_depth,method_total_leapfrog_count,method_divergence_count,method_max_realized_tree_depth,bucket_total_leapfrog_count,bucket_divergence_count,bucket_max_realized_tree_depth,bucket_num_buckets,bucket_padding_count,bucket_padding_ratio,bucket_hvp_overhead_seconds,bucket_hvp_call_count,timing_breakdown_enabled,timing_cold_run_seconds,timing_cold_compile_seconds,timing_warm_iteration_seconds,timing_planner_seconds,timing_executor_seconds,timing_gather_seconds,timing_scatter_seconds,timing_hvp_seconds,timing_total_profiled_seconds,timing_unattributed_seconds,timing_profiler_marker_count
gaussian_process,gaussian_process,log_hyperparameters,0,monolithic,nuts_reference,monolithic,0,512,3,,,8,,,squared_exponential,1,37,1e-05,16,0.2,8,,,0.9,3.4852288737893105,1.0,3.4852288737893105,3.4852288737893105,1.0,62759,75,6,62759,75,6,62759,75,6,,0,0.0,0.0,0,True,11.589177064597607,8.103948190808296,3.4852288737893105,0.0,3.4852288737893105,0.0,0.0,0.0,3.4852288737893105,0.0,0
gaussian_process,gaussian_process,log_hyperparameters,0,bucketed,bucketed_nuts,none,64,512,3,,,8,,,squared_exponential,1,37,1e-05,16,0.2,8,,,0.9,3.5428477451205254,0.983736565758274,3.4852288737893105,3.5428477451205254,0.983736565758274,62759,75,6,62759,75,6,62759,75,6,8,0,0.0,0.0,0,True,7.845300160348415,4.30245241522789,3.5428477451205254,0.07965100556612015,3.285638742148876,0.0027170106768608093,0.016143672168254852,0.0,3.384150430560112,0.15869731456041336,0
gaussian_process,gaussian_process,log_hyperparameters,0,bucketed,bucketed_nuts,none,128,512,3,,,8,,,squared_exponential,1,37,1e-05,16,0.2,8,,,0.9,3.408543184399605,1.0224980835627036,3.4852288737893105,3.408543184399605,1.0224980835627036,62759,75,6,62759,75,6,62759,75,6,4,0,0.0,0.0,0,True,7.411408111453056,4.0028649270534515,3.408543184399605,0.07384757697582245,3.258768305182457,0.0022567808628082275,0.015332140028476715,0.0,3.3502048030495644,0.058338381350040436,0
gaussian_process,gaussian_process,log_hyperparameters,0,bucketed,bucketed_nuts,history,64,512,3,,,8,,,squared_exponential,1,37,1e-05,16,0.2,8,,,0.9,3.419270344078541,1.0192902353641022,3.4852288737893105,3.419270344078541,1.0192902353641022,62759,75,6,62759,75,6,62759,75,6,8,0,0.0,0.0,0,True,3.5946388840675354,0.1753685399889946,3.419270344078541,0.06285091489553452,3.200922444462776,0.002873457968235016,0.016065984964370728,0.0,3.2827128022909164,0.13655754178762436,0
gaussian_process,gaussian_process,log_hyperparameters,0,bucketed,bucketed_nuts,history,128,512,3,,,8,,,squared_exponential,1,37,1e-05,16,0.2,8,,,0.9,3.44605253636837,1.0113684678360204,3.4852288737893105,3.44605253636837,1.0113684678360204,62759,75,6,62759,75,6,62759,75,6,4,0,0.0,0.0,0,True,3.4177988693118095,0.0,3.44605253636837,0.06089659035205841,3.202995926141739,0.0021621212363243103,0.015668995678424835,0.0,3.2817236334085464,0.1643289029598236,0
