model,model_family,parameterization,seed,method,baseline_type,predictor,bucket_size,num_chains,dimension,num_groups,observations_per_group,num_observations,num_features,time_length,kernel,input_dimension,data_seed,jitter,num_steps,step_size,max_tree_depth,hmc_num_leapfrog_steps,independent_baseline_kind,predictor_beta,time_seconds,speedup_vs_monolithic,t_mono,t_bucket,speedup,timing_cold_prime_seconds,timing_warm_repeat_count,timing_warm_min_seconds,timing_warm_q1_seconds,timing_warm_median_seconds,timing_warm_q3_seconds,timing_warm_max_seconds,timing_warm_repeat_seconds_json,mono_warm_repeat_seconds_json,mono_total_leapfrog_count,mono_divergence_count,mono_max_realized_tree_depth,method_total_leapfrog_count,method_divergence_count,method_max_realized_tree_depth,bucket_total_leapfrog_count,bucket_divergence_count,bucket_max_realized_tree_depth,bucket_num_buckets,bucket_padding_count,bucket_padding_ratio,bucket_hvp_overhead_seconds,bucket_hvp_call_count,timing_breakdown_enabled,timing_cold_run_seconds,timing_cold_compile_seconds,timing_warm_iteration_seconds,timing_planner_seconds,timing_executor_seconds,timing_gather_seconds,timing_scatter_seconds,timing_hvp_seconds,timing_total_profiled_seconds,timing_unattributed_seconds,timing_profiler_marker_count
gaussian_process,gaussian_process,log_hyperparameters,0,monolithic,nuts_reference,monolithic,0,512,3,,,8,,,squared_exponential,1,37,1e-05,16,0.2,8,,,0.9,3.898334801197052,1.0,3.898334801197052,3.898334801197052,1.0,12.24259302765131,30,3.5214492976665497,3.6915292255580425,3.898334801197052,3.9518066328018904,4.38070971518755,"[3.934896059334278, 3.950060196220875, 4.106549061834812, 4.01216334849596, 3.8613481521606445, 3.6853192299604416, 3.6543256118893623, 4.108213551342487, 3.8613855987787247, 3.6958292424678802, 3.6788294464349747, 3.534210555255413, 3.5214492976665497, 3.6095536947250366, 3.758891277015209, 3.66851694136858, 3.9392407312989235, 4.38070971518755, 4.169888757169247, 4.037783786654472, 3.9307724311947823, 3.9523887783288956, 4.098079152405262, 3.6900958865880966, 3.934819996356964, 3.9256811290979385, 3.948438249528408, 3.7990537136793137, 3.8709884732961655, 3.812593623995781]","[3.934896059334278, 3.950060196220875, 4.106549061834812, 4.01216334849596, 3.8613481521606445, 3.6853192299604416, 3.6543256118893623, 4.108213551342487, 3.8613855987787247, 3.6958292424678802, 3.6788294464349747, 3.534210555255413, 3.5214492976665497, 3.6095536947250366, 3.758891277015209, 3.66851694136858, 3.9392407312989235, 4.38070971518755, 4.169888757169247, 4.037783786654472, 3.9307724311947823, 3.9523887783288956, 4.098079152405262, 3.6900958865880966, 3.934819996356964, 3.9256811290979385, 3.948438249528408, 3.7990537136793137, 3.8709884732961655, 3.812593623995781]",62759,75,6,62759,75,6,62759,75,6,,0,0.0,0.0,0,False,0.0,0.0,3.898334801197052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gaussian_process,gaussian_process,log_hyperparameters,0,bucketed,bucketed_nuts,none,64,512,3,,,8,,,squared_exponential,1,37,1e-05,16,0.2,8,,,0.9,4.120465952903032,0.9460907688001936,3.898334801197052,4.120465952903032,0.9460907688001936,8.574658699333668,30,3.8739359751343727,4.064529832452536,4.120465952903032,4.195405717939138,5.104046382009983,"[3.8739359751343727, 4.163986220955849, 4.061537608504295, 4.174074441194534, 4.193804584443569, 4.26632584631443, 4.6947706043720245, 4.492955319583416, 4.321089260280132, 4.251056961715221, 4.048518054187298, 4.134182438254356, 3.893311358988285, 3.944106452167034, 4.091278001666069, 3.9925711899995804, 4.107432521879673, 4.108211934566498, 4.0735065042972565, 4.076450079679489, 4.195939429104328, 5.104046382009983, 4.300529293715954, 4.141621515154839, 4.126706801354885, 3.9035646319389343, 4.163723438978195, 4.0113237500190735, 4.1142251044511795, 4.100827760994434]","[3.934896059334278, 3.950060196220875, 4.106549061834812, 4.01216334849596, 3.8613481521606445, 3.6853192299604416, 3.6543256118893623, 4.108213551342487, 3.8613855987787247, 3.6958292424678802, 3.6788294464349747, 3.534210555255413, 3.5214492976665497, 3.6095536947250366, 3.758891277015209, 3.66851694136858, 3.9392407312989235, 4.38070971518755, 4.169888757169247, 4.037783786654472, 3.9307724311947823, 3.9523887783288956, 4.098079152405262, 3.6900958865880966, 3.934819996356964, 3.9256811290979385, 3.948438249528408, 3.7990537136793137, 3.8709884732961655, 3.812593623995781]",62759,75,6,62759,75,6,62759,75,6,8,0,0.0,0.0,0,False,0.0,0.0,4.120465952903032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gaussian_process,gaussian_process,log_hyperparameters,0,bucketed,bucketed_nuts,none,128,512,3,,,8,,,squared_exponential,1,37,1e-05,16,0.2,8,,,0.9,3.930853810161352,0.9917272403058497,3.898334801197052,3.930853810161352,0.9917272403058497,9.256856478750706,30,3.708155371248722,3.7819074634462595,3.930853810161352,4.068486945703626,4.709311626851559,"[4.709311626851559, 4.256104089319706, 3.9256183058023453, 4.128918506205082, 4.203921690583229, 3.916310951113701, 3.773825041949749, 3.905465289950371, 4.145280592143536, 4.010439425706863, 3.9861693307757378, 3.9299105778336525, 3.719805270433426, 3.7999438494443893, 4.028421901166439, 3.775895334780216, 4.0818419605493546, 3.714529074728489, 3.9958548694849014, 3.949521780014038, 4.092227332293987, 3.9579554349184036, 3.931797042489052, 4.181550472974777, 3.8998018875718117, 3.8952725678682327, 3.772900179028511, 3.7637627720832825, 3.708155371248722, 3.733536384999752]","[3.934896059334278, 3.950060196220875, 4.106549061834812, 4.01216334849596, 3.8613481521606445, 3.6853192299604416, 3.6543256118893623, 4.108213551342487, 3.8613855987787247, 3.6958292424678802, 3.6788294464349747, 3.534210555255413, 3.5214492976665497, 3.6095536947250366, 3.758891277015209, 3.66851694136858, 3.9392407312989235, 4.38070971518755, 4.169888757169247, 4.037783786654472, 3.9307724311947823, 3.9523887783288956, 4.098079152405262, 3.6900958865880966, 3.934819996356964, 3.9256811290979385, 3.948438249528408, 3.7990537136793137, 3.8709884732961655, 3.812593623995781]",62759,75,6,62759,75,6,62759,75,6,4,0,0.0,0.0,0,False,0.0,0.0,3.930853810161352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gaussian_process,gaussian_process,log_hyperparameters,0,bucketed,bucketed_nuts,history,64,512,3,,,8,,,squared_exponential,1,37,1e-05,16,0.2,8,,,0.9,4.143631409853697,0.9408015374935809,3.898334801197052,4.143631409853697,0.9408015374935809,3.8379100561141968,30,3.7584703266620636,4.012765256687999,4.143631409853697,4.258966380730271,4.779915653169155,"[3.8502679094672203, 4.012270927429199, 4.014248244464397, 4.169752828776836, 4.207064941525459, 4.265529207885265, 4.118473649024963, 4.222143359482288, 4.392336487770081, 4.10410763323307, 4.104878976941109, 4.209765687584877, 4.178131736814976, 4.16878917068243, 4.021208643913269, 4.328294396400452, 4.450489237904549, 4.653800085186958, 4.6763018518686295, 4.00110487639904, 3.7584703266620636, 4.023222714662552, 3.9653402492403984, 3.802492842078209, 3.8406591042876244, 4.03074673563242, 4.008020006120205, 4.239277899265289, 4.779915653169155, 4.5896463841199875]","[3.934896059334278, 3.950060196220875, 4.106549061834812, 4.01216334849596, 3.8613481521606445, 3.6853192299604416, 3.6543256118893623, 4.108213551342487, 3.8613855987787247, 3.6958292424678802, 3.6788294464349747, 3.534210555255413, 3.5214492976665497, 3.6095536947250366, 3.758891277015209, 3.66851694136858, 3.9392407312989235, 4.38070971518755, 4.169888757169247, 4.037783786654472, 3.9307724311947823, 3.9523887783288956, 4.098079152405262, 3.6900958865880966, 3.934819996356964, 3.9256811290979385, 3.948438249528408, 3.7990537136793137, 3.8709884732961655, 3.812593623995781]",62759,75,6,62759,75,6,62759,75,6,8,0,0.0,0.0,0,False,0.0,0.0,4.143631409853697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gaussian_process,gaussian_process,log_hyperparameters,0,bucketed,bucketed_nuts,history,128,512,3,,,8,,,squared_exponential,1,37,1e-05,16,0.2,8,,,0.9,4.234704211354256,0.9205683813156733,3.898334801197052,4.234704211354256,0.9205683813156733,4.215805619955063,30,3.6134059950709343,4.023237094283104,4.234704211354256,4.368294550105929,4.808370046317577,"[4.090280383825302, 4.353426903486252, 4.32616813480854, 4.305650249123573, 4.018700495362282, 3.8084533885121346, 3.9294866248965263, 3.9982312843203545, 4.162570491433144, 4.38888742774725, 4.242703326046467, 4.379884302616119, 4.03684689104557, 4.189625859260559, 4.346107326447964, 4.3732504323124886, 4.18597698956728, 4.427862241864204, 4.687478639185429, 4.655410118401051, 4.652332790195942, 4.1685551553964615, 4.280392475426197, 4.2267050966620445, 4.258195340633392, 3.7139901518821716, 3.8933818861842155, 3.8381878435611725, 3.6134059950709343, 4.808370046317577]","[3.934896059334278, 3.950060196220875, 4.106549061834812, 4.01216334849596, 3.8613481521606445, 3.6853192299604416, 3.6543256118893623, 4.108213551342487, 3.8613855987787247, 3.6958292424678802, 3.6788294464349747, 3.534210555255413, 3.5214492976665497, 3.6095536947250366, 3.758891277015209, 3.66851694136858, 3.9392407312989235, 4.38070971518755, 4.169888757169247, 4.037783786654472, 3.9307724311947823, 3.9523887783288956, 4.098079152405262, 3.6900958865880966, 3.934819996356964, 3.9256811290979385, 3.948438249528408, 3.7990537136793137, 3.8709884732961655, 3.812593623995781]",62759,75,6,62759,75,6,62759,75,6,4,0,0.0,0.0,0,False,0.0,0.0,4.234704211354256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gaussian_process,gaussian_process,log_hyperparameters,0,bucketed,bucketed_nuts,last_depth,64,512,3,,,8,,,squared_exponential,1,37,1e-05,16,0.2,8,,,0.9,4.118382465094328,0.9465693956881598,3.898334801197052,4.118382465094328,0.9465693956881598,3.8742152228951454,30,3.871065355837345,3.9835972096771,4.118382465094328,4.356672782450914,4.841513387858868,"[4.231853552162647, 4.107618257403374, 4.453213214874268, 4.056562073528767, 3.9377340525388718, 3.969401963055134, 3.871065355837345, 4.066616982221603, 4.080140955746174, 3.969893254339695, 3.9782306253910065, 4.213687591254711, 4.380168445408344, 4.286185793578625, 3.9996969625353813, 3.919063538312912, 4.129146672785282, 4.166454531252384, 3.93772491812706, 3.9606330767273903, 4.384741611778736, 4.841513387858868, 4.506834141910076, 4.002568781375885, 4.775966495275497, 4.565429329872131, 4.284602776169777, 4.2483410984277725, 4.023894272744656, 4.470319606363773]","[3.934896059334278, 3.950060196220875, 4.106549061834812, 4.01216334849596, 3.8613481521606445, 3.6853192299604416, 3.6543256118893623, 4.108213551342487, 3.8613855987787247, 3.6958292424678802, 3.6788294464349747, 3.534210555255413, 3.5214492976665497, 3.6095536947250366, 3.758891277015209, 3.66851694136858, 3.9392407312989235, 4.38070971518755, 4.169888757169247, 4.037783786654472, 3.9307724311947823, 3.9523887783288956, 4.098079152405262, 3.6900958865880966, 3.934819996356964, 3.9256811290979385, 3.948438249528408, 3.7990537136793137, 3.8709884732961655, 3.812593623995781]",62759,75,6,62759,75,6,62759,75,6,8,0,0.0,0.0,0,False,0.0,0.0,4.118382465094328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gaussian_process,gaussian_process,log_hyperparameters,0,bucketed,bucketed_nuts,last_depth,128,512,3,,,8,,,squared_exponential,1,37,1e-05,16,0.2,8,,,0.9,4.188374992460012,0.9307511405294187,3.898334801197052,4.188374992460012,0.9307511405294187,4.053979232907295,30,3.821781300008297,4.078586058691144,4.188374992460012,4.328532658517361,4.715711914002895,"[4.132623389363289, 4.538974367082119, 4.214390218257904, 4.488113597035408, 4.688149273395538, 4.715711914002895, 4.261787883937359, 4.017446778714657, 3.957250937819481, 3.9120861515402794, 4.290339656174183, 4.31832966953516, 4.4147099405527115, 4.247664883732796, 4.30620764195919, 4.331933654844761, 3.998602755367756, 4.181403316557407, 4.1680851355195045, 4.008968248963356, 3.821781300008297, 3.9233001098036766, 4.175603345036507, 4.1953466683626175, 4.70536695420742, 4.402607776224613, 4.1693869307637215, 4.156760707497597, 4.078564316034317, 4.078651286661625]","[3.934896059334278, 3.950060196220875, 4.106549061834812, 4.01216334849596, 3.8613481521606445, 3.6853192299604416, 3.6543256118893623, 4.108213551342487, 3.8613855987787247, 3.6958292424678802, 3.6788294464349747, 3.534210555255413, 3.5214492976665497, 3.6095536947250366, 3.758891277015209, 3.66851694136858, 3.9392407312989235, 4.38070971518755, 4.169888757169247, 4.037783786654472, 3.9307724311947823, 3.9523887783288956, 4.098079152405262, 3.6900958865880966, 3.934819996356964, 3.9256811290979385, 3.948438249528408, 3.7990537136793137, 3.8709884732961655, 3.812593623995781]",62759,75,6,62759,75,6,62759,75,6,4,0,0.0,0.0,0,False,0.0,0.0,4.188374992460012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gaussian_process,gaussian_process,log_hyperparameters,1,monolithic,nuts_reference,monolithic,0,512,3,,,8,,,squared_exponential,1,37,1e-05,16,0.2,8,,,0.9,3.960692174732685,1.0,3.960692174732685,3.960692174732685,1.0,4.3747542425990105,30,3.772489845752716,3.8851508535444736,3.960692174732685,4.039490446448326,6.245041079819202,"[4.788058079779148, 6.245041079819202, 4.147761918604374, 4.019577458500862, 3.918832667171955, 4.051956847310066, 3.8601605370640755, 3.9933362752199173, 4.009510427713394, 4.096910201013088, 4.046128109097481, 3.894014023244381, 3.8655921295285225, 3.8821964636445045, 3.8805768489837646, 3.8698610812425613, 3.932483844459057, 3.7956419959664345, 3.9291551783680916, 3.9990444630384445, 3.952341377735138, 4.005357399582863, 4.123678952455521, 3.9690429717302322, 3.9271606355905533, 3.772489845752716, 3.8765658885240555, 3.999380797147751, 3.92743406444788, 4.510189943015575]","[4.788058079779148, 6.245041079819202, 4.147761918604374, 4.019577458500862, 3.918832667171955, 4.051956847310066, 3.8601605370640755, 3.9933362752199173, 4.009510427713394, 4.096910201013088, 4.046128109097481, 3.894014023244381, 3.8655921295285225, 3.8821964636445045, 3.8805768489837646, 3.8698610812425613, 3.932483844459057, 3.7956419959664345, 3.9291551783680916, 3.9990444630384445, 3.952341377735138, 4.005357399582863, 4.123678952455521, 3.9690429717302322, 3.9271606355905533, 3.772489845752716, 3.8765658885240555, 3.999380797147751, 3.92743406444788, 4.510189943015575]",62943,62,6,62943,62,6,62943,62,6,,0,0.0,0.0,0,False,0.0,0.0,3.960692174732685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gaussian_process,gaussian_process,log_hyperparameters,1,bucketed,bucketed_nuts,none,64,512,3,,,8,,,squared_exponential,1,37,1e-05,16,0.2,8,,,0.9,3.9003041982650757,1.0154828888717118,3.960692174732685,3.9003041982650757,1.0154828888717118,4.635748125612736,30,3.601128838956356,3.679302768781781,3.9003041982650757,4.385089483112097,5.599244214594364,"[4.385772228240967, 4.351410008966923, 4.650565057992935, 4.733449719846249, 4.32449022680521, 5.087449744343758, 5.2764023169875145, 4.939251020550728, 5.599244214594364, 4.563085690140724, 3.673783078789711, 3.601128838956356, 3.9277277663350105, 3.903542436659336, 3.665217272937298, 3.838289126753807, 3.6539977192878723, 3.930323138833046, 3.761730656027794, 4.383041247725487, 3.8970659598708153, 3.8539622128009796, 3.9519418329000473, 3.8311485573649406, 3.779486306011677, 3.62770114839077, 3.6589646860957146, 3.695861838757992, 3.6200714260339737, 3.6226759180426598]","[4.788058079779148, 6.245041079819202, 4.147761918604374, 4.019577458500862, 3.918832667171955, 4.051956847310066, 3.8601605370640755, 3.9933362752199173, 4.009510427713394, 4.096910201013088, 4.046128109097481, 3.894014023244381, 3.8655921295285225, 3.8821964636445045, 3.8805768489837646, 3.8698610812425613, 3.932483844459057, 3.7956419959664345, 3.9291551783680916, 3.9990444630384445, 3.952341377735138, 4.005357399582863, 4.123678952455521, 3.9690429717302322, 3.9271606355905533, 3.772489845752716, 3.8765658885240555, 3.999380797147751, 3.92743406444788, 4.510189943015575]",62943,62,6,62943,62,6,62943,62,6,8,0,0.0,0.0,0,False,0.0,0.0,3.9003041982650757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
gaussian_process,gaussian_process,log_hyperparameters,1,bucketed,bucketed_nuts,none,128,512,3,,,8,,,squared_exponential,1,37,1e-05,16,0.2,8,,,0.9,3.550561923533678,1.1155113641253795,3.960692174732685,3.550561923533678,1.1155113641253795,3.502956062555313,30,3.424575060606003,3.498653631657362,3.550561923533678,3.684743732213974,4.128841161727905,"[3.760984167456627, 3.6178383752703667, 3.6199914067983627, 3.5739362835884094, 4.128841161727905, 3.5039199590682983, 3.4558958560228348, 3.540510579943657, 3.477444648742676, 3.5614104866981506, 3.4858002439141273, 3.522695228457451, 3.49689818918705, 3.7240963354706764, 3.512107215821743, 3.5658839270472527, 3.4940801709890366, 3.534373052418232, 3.527874141931534, 3.4835472106933594, 3.424575060606003, 3.7063278406858444, 3.447267398238182, 3.503984957933426, 3.597431182861328, 3.560613267123699, 3.930664673447609, 3.990667760372162, 4.032663218677044, 4.0169273391366005]","[4.788058079779148, 6.245041079819202, 4.147761918604374, 4.019577458500862, 3.918832667171955, 4.051956847310066, 3.8601605370640755, 3.9933362752199173, 4.009510427713394, 4.096910201013088, 4.046128109097481, 3.894014023244381, 3.8655921295285225, 3.8821964636445045, 3.8805768489837646, 3.8698610812425613, 3.932483844459057, 3.7956419959664345, 3.9291551783680916, 3.9990444630384445, 3.952341377735138, 4.005357399582863, 4.123678952455521, 3.9690429717302322, 3.9271606355905533, 3.772489845752716, 3.8765658885240555, 3.999380797147751, 3.92743406444788, 4.510189943015575]",62943,62,6,62943,62,6,62943,62,6,4,0,0.0,0.0,0,False,0.0,0.0,3.550561923533678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
