row_number,model,seed,method,predictor,bucket_size,num_chains,dimension,repeat,method_seconds,monolithic_seconds_same_index,pairing_note
2,gaussian_process,0,bucketed,history,128,128,3,22,1.1978133618831635,1.2421237230300903,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
2,gaussian_process,0,bucketed,history,128,128,3,23,1.095432110130787,1.5331960022449493,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
2,gaussian_process,0,bucketed,history,128,128,3,24,1.1393637359142303,1.5058633163571358,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
2,gaussian_process,0,bucketed,history,128,128,3,25,1.1252391263842583,1.5574325323104858,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
2,gaussian_process,0,bucketed,history,128,128,3,26,1.0615945905447006,1.6070866212248802,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
2,gaussian_process,0,bucketed,history,128,128,3,27,1.0873329117894173,1.3992551490664482,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
2,gaussian_process,0,bucketed,history,128,128,3,28,1.0592424497008324,1.3484848961234093,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
2,gaussian_process,0,bucketed,history,128,128,3,29,1.1115892305970192,1.5121919065713882,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,0,1.195675253868103,8.343025624752045,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,1,1.2548103481531143,1.0349181070923805,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,2,1.1718797609210014,1.0342176631093025,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,3,1.1828895285725594,1.022750549018383,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,4,1.16621994972229,1.0418507531285286,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,5,1.2772114649415016,1.1734895929694176,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,6,1.1063901409506798,1.0069474801421165,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,7,1.1330039352178574,1.0029423609375954,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,8,1.123540848493576,1.0851334184408188,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,9,1.1144550815224648,1.104401983320713,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,10,1.1030917093157768,1.1787292584776878,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,11,1.12665406614542,1.0013150796294212,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,12,1.1675146371126175,0.9786069095134735,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,13,1.179530344903469,0.9891222342848778,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,14,1.1171348243951797,0.9829054549336433,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,15,1.1715366318821907,1.033159926533699,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,16,1.1573957279324532,0.9949937835335732,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,17,1.1257938370108604,1.0664179995656013,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,18,1.1063269972801208,1.0281399637460709,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,19,1.188898243010044,1.0576942786574364,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,20,1.1586526781320572,1.0664658099412918,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,21,1.1410368233919144,1.0486339032649994,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,22,1.1140181124210358,1.2421237230300903,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,23,1.0986901298165321,1.5331960022449493,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,24,1.1197372078895569,1.5058633163571358,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,25,1.0657644122838974,1.5574325323104858,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,26,1.120338998734951,1.6070866212248802,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,27,1.1274869740009308,1.3992551490664482,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,28,1.1590448468923569,1.3484848961234093,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
3,gaussian_process,0,bucketed,last_depth,64,128,3,29,1.1357397809624672,1.5121919065713882,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
4,gaussian_process,0,bucketed,last_depth,128,128,3,0,1.1540368795394897,8.343025624752045,repeat indices align samples but methods were timed sequentially; use independent-resample intervals
