benchmark,model,seed,scheduler_mode,scheduler_label,is_analysis_upper_bound,bucket_size,speedup,realized_depth_mean,realized_depth_std,realized_depth_cv,realized_depth_gini,realized_depth_range,bucket_max_over_global_max
oracle_gap,funnel,0,monolithic,monolithic,False,0,1.0,5.816162109375,0.6064775000736223,0.10427451791552521,0.04780791774345349,3.5,1.0
oracle_gap,funnel,0,history,history,False,64,1.1876514995724532,5.816162109375,0.6064775000736223,0.10427451791552521,0.04780791774345349,3.5,7.283333333333333
oracle_gap,funnel,0,history,history,False,128,1.212667680276824,5.816162109375,0.6064775000736223,0.10427451791552521,0.04780791774345349,3.5,3.716666666666667
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,1.2225869984623718,5.816162109375,0.6064775000736223,0.10427451791552521,0.04780791774345349,3.5,7.283333333333333
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,1.1533963754904868,5.816162109375,0.6064775000736223,0.10427451791552521,0.04780791774345349,3.5,3.716666666666667
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,64,1.6445643687591596,5.816162109375,0.6064775000736223,0.10427451791552521,0.04780791774345349,3.5,6.4
oracle_gap,funnel,0,oracle_current,oracle_current (analysis-only upper bound),True,128,1.7151480893533748,5.816162109375,0.6064775000736223,0.10427451791552521,0.04780791774345349,3.5,3.316666666666667
