benchmark,model,seed,scheduler_mode,scheduler_label,is_analysis_upper_bound,bucket_size,step,bucket_index,bucket_capacity,occupancy,padding_count,fill_fraction,bucket_min_predicted_work,bucket_max_predicted_work,bucket_realized_max,global_realized_max
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,7,3,64,64,0,1.0,6.0,6.0,7.0,8.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,7,4,64,64,0,1.0,6.0,6.0,7.0,8.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,7,5,64,64,0,1.0,6.0,6.0,7.0,8.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,7,6,64,64,0,1.0,6.0,7.0,8.0,8.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,64,7,7,64,64,0,1.0,7.0,8.0,8.0,8.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,0,0,128,128,0,1.0,1.0,1.0,6.0,6.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,0,1,128,128,0,1.0,1.0,1.0,6.0,6.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,0,2,128,128,0,1.0,1.0,1.0,6.0,6.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,0,3,128,128,0,1.0,1.0,1.0,6.0,6.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,1,0,128,128,0,1.0,5.0,5.0,7.0,7.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,1,1,128,128,0,1.0,5.0,5.0,6.0,7.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,1,2,128,128,0,1.0,5.0,6.0,7.0,7.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,1,3,128,128,0,1.0,6.0,6.0,6.0,7.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,2,0,128,128,0,1.0,4.0,5.0,7.0,8.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,2,1,128,128,0,1.0,5.0,6.0,8.0,8.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,2,2,128,128,0,1.0,6.0,6.0,7.0,8.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,2,3,128,128,0,1.0,6.0,7.0,7.0,8.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,3,0,128,128,0,1.0,4.0,5.0,7.0,7.0
oracle_gap,funnel,0,oracle_previous,oracle_previous,False,128,3,1,128,128,0,1.0,5.0,6.0,7.0,7.0
